Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
aac3_IIe,tetA,0.756616477,0.117504359,0.733301063,0.779931892,541.4743682,486.1495658,445.0117472,637.9369891
aac3_IIe,blaCTX_M,0.676043683,0.118156892,0.652598792,0.699488574,421.6379591,330.7961953,356.0008173,487.275101
aac3_IIe,blaOXA,0.62896821,0.114669194,0.606215354,0.651721066,1499.807977,1045.535432,1292.351064,1707.26489
aac3_IIe,qnrB1,0.553215033,0.125137932,0.528384952,0.578045114,182.346311,128.9155008,156.7666788,207.9259432
aac3_IIe,aac6p_Ib,0.494125684,0.104333296,0.473423695,0.514827674,705.1245078,347.2919908,636.2142422,774.0347733
aac3_IIe,qnrB,0.47756775,0.128851074,0.452000901,0.503134598,113.5825404,60.08634107,101.6601068,125.5049741
aac3_IIe,dfrA1,0.361888119,0.109777613,0.340105858,0.383670379,120.1332341,49.16560976,110.3777104,129.8887577
aac3_IIe,aadA1,0.27809473,0.075624408,0.263089206,0.293100253,29.61710938,16.61713048,26.31991018,32.91430857
aac3_IIe,sul2,0.272947929,0.099176033,0.253269252,0.292626605,18.35158199,10.34520619,16.29886865,20.40429534
aac3_IIe,blaTEM_1,0.249368256,0.099527405,0.22961986,0.269116652,15.87612824,6.443220341,14.59765354,17.15460294
aac3_IIe,blaTEM,0.223485773,0.09324945,0.204983059,0.241988487,14.0756105,5.982481668,12.88855635,15.26266466
aac3_IIe,aph3pp_Ib,0.190612902,0.075175565,0.175696439,0.205529365,12.93498428,5.811880257,11.78178115,14.08818742
aac3_IIe,aph6_Id,0.189367932,0.07696824,0.174095764,0.204640101,13.104018,6.272253125,11.8594669,14.3485691
aac3_IIe,qacEdelta1,0.154746682,0.047459528,0.145329682,0.164163682,11.21219354,4.336139178,10.35180945,12.07257762
aac3_IIe,aac6p_IIc,0.135800774,0.04461942,0.126947313,0.144654235,8.001598524,2.747380057,7.456458716,8.546738332
aac3_IIe,qacE,0.117349379,0.041773145,0.109060681,0.125638077,7.0724254,2.427649922,6.590726988,7.554123813
aac3_IIe,floR,0.115521177,0.055973848,0.104414751,0.126627602,6.631459069,3.216219019,5.993291439,7.269626699
aac3_IIe,blaACT_16,0.083213161,0.028984148,0.077462077,0.088964245,4.982522634,1.751385145,4.635009825,5.330035444
aac3_IIe,qnrB19,0.071137563,0.055409733,0.06014307,0.082132057,3.812987392,3.136276264,3.190682139,4.435292644
aac3_IIe,tetB,0.055525878,0.035156383,0.048550089,0.062501667,2.739081558,1.689969439,2.403754957,3.074408159
aac3_IIe,blaACT_57,0.055402228,0.045172836,0.046438958,0.064365499,2.792426833,2.059051574,2.38386633,3.200987337
aac3_IIe,sul1,0.04734776,0.021468268,0.04308799,0.05160753,2.542293156,1.197509638,2.304681264,2.779905049
aac3_IIe,blaACT_1,0.031610235,0.009446318,0.02973588,0.033484589,1.803552859,0.403549354,1.723479912,1.883625806
aac3_IIe,blaCMH,0.02969157,0.011091163,0.027490842,0.031892297,1.520290476,0.447546197,1.431487601,1.609093351
aac3_IIe,blaACT_17,0.027622093,0.008472146,0.025941035,0.02930315,1.458099392,0.366315901,1.38541437,1.530784414
aac3_IIe,blaACT_46,0.022845111,0.020456546,0.018786089,0.026904134,1.088594235,0.985402204,0.89306906,1.284119411
aac3_IIe,blaCMH_4,0.021793021,0.013869181,0.019041075,0.024544967,1.039806544,0.64038022,0.912741215,1.166871872
aac3_IIe,blaACT_55,0.021745465,0.010141579,0.019733156,0.023757775,1.056939196,0.397532768,0.97806007,1.135818322
aac3_IIe,blaACT_23,0.021335815,0.010728049,0.019207137,0.023464492,1.044034946,0.463993562,0.951968557,1.136101335
aac3_IIe,fosA2,0.021326903,0.010667609,0.019210218,0.023443589,1.065778291,0.501095114,0.966350149,1.165206433
aac3_IIe,blaACT,0.021237965,0.006224349,0.020002919,0.022473011,1.14603966,0.205474019,1.105269157,1.186810164
aac3_IIe,blaACT_27,0.020993101,0.013147949,0.018384263,0.023601939,1.038048986,0.636772187,0.911699569,1.164398402
aac3_IIe,qnrE,0.020926842,0.010181229,0.018906665,0.022947019,1.017054195,0.454413482,0.926888701,1.107219688
aac3_IIe,blaACT_2,0.020864151,0.006899496,0.019495141,0.022233161,1.025889656,0.21518086,0.983193105,1.068586207
aac3_IIe,fosA,0.020749569,0.006173022,0.019524708,0.021974431,1.04190391,0.242541405,0.993778434,1.090029387
aac3_IIe,ampC,0.020680663,0.014456039,0.017812272,0.023549055,1.003491722,0.608205855,0.882810485,1.124172958
aac3_IIe,oqxA,0.02054242,0.00606166,0.019339655,0.021745184,0.958246915,0.221839415,0.914229163,1.002264668
aac3_IIe,oqxB,0.020405093,0.006148006,0.019185195,0.02162499,1.053033932,0.254554788,1.00252474,1.103543125
aac3_IIe,blaACT_24,0.020401294,0.007204633,0.018971738,0.021830849,0.998228254,0.237878447,0.951028009,1.045428498
aac3_IIe,blaACT_90,0.020105294,0.018554702,0.016423638,0.023786949,0.981688592,0.853847326,0.812266759,1.151110426
aac3_IIe,blaACT_6,0.020069706,0.010780332,0.017930655,0.022208758,0.971899302,0.453405031,0.881933907,1.061864697
aac3_IIe,blaACT_9,0.020007106,0.01314066,0.017399714,0.022614498,0.947618503,0.535532975,0.841357143,1.053879864
aac3_IIe,blaACT_3,0.019761441,0.011262293,0.017526758,0.021996124,0.966837358,0.561186742,0.855485734,1.078188983
aac3_IIe,blaACT_40,0.019700705,0.016527752,0.016421241,0.02298017,0.966243656,0.849724934,0.797639794,1.134847518
aac3_IIe,blaACT_56,0.019486468,0.008481567,0.017803541,0.021169395,0.946945863,0.353536545,0.876796542,1.017095183
aac3_IIe,blaIMI_1,0.019248546,0.016536336,0.015967378,0.022529714,0.9083145,0.729094895,0.763646255,1.052982745
aac3_IIe,blaACT_37,0.019072001,0.013398487,0.01641345,0.021730551,0.960545797,0.655246221,0.830530731,1.090560863
aac3_IIe,blaACT_4,0.018838183,0.006731668,0.017502474,0.020173891,0.902468928,0.218771264,0.859059963,0.945877893
aac3_IIe,blaMIR_20,0.017874412,0.017932981,0.01431612,0.021432705,0.864936322,0.869401849,0.692428133,1.037444511
aac3_IIe,blaACT_52,0.017774219,0.018010515,0.014200542,0.021347896,0.877608225,0.917613824,0.695533735,1.059682716
aac3_IIe,blaACT_45,0.01746704,0.008457745,0.01578884,0.01914524,0.837439665,0.355247528,0.766950848,0.907928482
aac3_IIe,blaACT_74,0.01696353,0.016102292,0.013768485,0.020158574,0.86778024,0.834708362,0.702155992,1.033404488
aac3_IIe,blaMIR_5,0.016887177,0.012412245,0.014424318,0.019350035,0.844884529,0.591413503,0.727535259,0.962233799
aac3_IIe,blaMIR,0.015567372,0.006073407,0.014362276,0.016772467,0.722349078,0.19765629,0.683129782,0.761568374
aac3_IIe,aph3p_Ia,0.006401235,0.004654259,0.005477729,0.007324741,0.313091237,0.235544072,0.266354183,0.359828291
aac6p_Ib,blaOXA,0.986726929,0.007407181,0.985257183,0.988196674,134.8668751,81.04129327,118.7865243,150.9472259
aac6p_Ib,blaOXA_1,0.969802891,0.015018932,0.966822809,0.972782973,67.37504412,24.24598147,62.56411538,72.18597287
aac6p_Ib,aac6p_Ib_cr5,0.968354185,0.018349409,0.964713264,0.971995106,68.68721284,26.3124351,63.46625486,73.90817081
aac6p_Ib,aac3_IIe,0.95953897,0.01743036,0.956080409,0.962997532,50.82245418,16.92531824,47.46410384,54.18080451
aac6p_Ib,blaCTX_M_15,0.950015467,0.02784563,0.94449029,0.955540644,48.1586601,15.39509274,45.1039397,51.2133805
aac6p_Ib,catB3,0.894519909,0.073911243,0.879854315,0.909185504,62.31019311,24.83364705,57.38265876,67.23772745
aac6p_Ib,tetA,0.801532072,0.103722942,0.78095119,0.822112954,41.85054689,14.1110878,39.05060093,44.65049286
aac6p_Ib,dfrA14,0.797627007,0.106908394,0.776414063,0.818839952,45.52573254,17.37391639,42.0783706,48.97309449
aac6p_Ib,blaCTX_M,0.705250702,0.116400169,0.682154383,0.728347021,35.44219927,13.18160576,32.82668271,38.05771583
aac6p_Ib,qnrB1,0.590856082,0.126062491,0.565842549,0.615869615,27.95510617,10.41526537,25.88849156,30.02172078
aac6p_Ib,qnrB,0.522841264,0.11700665,0.499624606,0.546057922,23.88796665,8.625256398,22.17652865,25.59940465
aac6p_Ib,blaTEM_1,0.514136886,0.149333438,0.484505892,0.54376788,16.97759162,6.229509914,15.74152171,18.21366154
aac6p_Ib,aadA1,0.475992968,0.107101474,0.454741712,0.497244224,23.20151835,15.1474336,20.1959389,26.2070978
aac6p_Ib,blaTEM,0.45675369,0.147577908,0.427471031,0.486036349,15.19685871,6.128315328,13.980868,16.41284943
aac6p_Ib,dfrA1,0.413944308,0.111307364,0.391858512,0.436030104,21.52919906,7.77532001,19.98640688,23.07199124
aac6p_Ib,aph3pp_Ib,0.390910431,0.133262937,0.364468174,0.417352689,14.06796577,6.165999959,12.84449761,15.29143394
aac6p_Ib,aph6_Id,0.384214598,0.131715842,0.358079317,0.410349879,13.76800799,6.249605925,12.52795059,15.00806539
aac6p_Ib,sul2,0.351511102,0.129724139,0.325771018,0.377251185,10.51265882,4.338788244,9.651749104,11.37356854
aac6p_Ib,qacEdelta1,0.260683273,0.064546281,0.24787589,0.273490655,9.187811681,4.375050018,8.31970684,10.05591652
aac6p_Ib,aac6p_IIc,0.236774756,0.066793451,0.223521486,0.250028026,6.978866151,2.413933731,6.499889328,7.457842974
aac6p_Ib,qacE,0.204142813,0.0600522,0.192227154,0.216058473,6.148884472,2.35805731,5.680994743,6.616774201
aac6p_Ib,floR,0.189409369,0.072611924,0.175001588,0.20381715,5.337298499,2.072839891,4.926002094,5.748594904
aac6p_Ib,aph3p_Ia,0.172073015,0.072384917,0.157710277,0.186435753,5.314177825,2.772822593,4.763989666,5.864365984
aac6p_Ib,blaACT_16,0.141458109,0.037794132,0.133958933,0.148957284,4.261848049,1.369601939,3.990089311,4.533606788
aac6p_Ib,tetB,0.129588121,0.057210185,0.118236379,0.140939863,3.361327928,1.449458029,3.073724009,3.648931847
aac6p_Ib,blaACT_57,0.117677336,0.08091192,0.101622656,0.133732017,3.050411496,2.096474439,2.634425484,3.466397508
aac6p_Ib,sul1,0.096604796,0.043677436,0.087938245,0.105271347,2.626477057,1.179639869,2.392410914,2.860543199
aac6p_Ib,qnrB19,0.095402224,0.055275378,0.08443439,0.106370058,2.530630419,1.558763056,2.221338011,2.839922827
aac6p_Ib,blaACT_74,0.082824363,0.048483399,0.073204204,0.092444521,2.100522599,1.210105083,1.860411497,2.340633701
aac6p_Ib,blaACT_45,0.066411391,0.025892955,0.061273667,0.071549115,1.744594894,0.697256124,1.606244152,1.882945636
aac6p_Ib,blaACT_1,0.057249004,0.011882155,0.054891326,0.059606681,1.663422792,0.408834972,1.582301064,1.74454452
aac6p_Ib,blaACT_4,0.05583702,0.016610727,0.052541091,0.059132948,1.466072084,0.386022984,1.389476749,1.542667419
aac6p_Ib,blaACT_17,0.048662702,0.011841348,0.046313122,0.051012282,1.277094657,0.20265648,1.236883215,1.3173061
aac6p_Ib,blaCMH,0.047897531,0.013617066,0.04519561,0.050599452,1.222490874,0.238349781,1.175197106,1.269784641
aac6p_Ib,blaACT_9,0.043279811,0.022321681,0.038850706,0.047708917,1.072501545,0.506709128,0.971959461,1.173043629
aac6p_Ib,ampC,0.042657825,0.018869766,0.038913654,0.046401996,1.06255178,0.413248588,0.980554295,1.144549265
aac6p_Ib,blaACT_3,0.042533324,0.0186218,0.038838355,0.046228293,1.063788282,0.381381958,0.988113827,1.139462737
aac6p_Ib,blaACT,0.04147795,0.008996399,0.039692869,0.04326303,1.154344484,0.151470779,1.124289395,1.184399573
aac6p_Ib,blaACT_55,0.041291978,0.014806234,0.0383541,0.044229856,1.033380336,0.304444913,0.97297186,1.093788812
aac6p_Ib,blaACT_24,0.041208223,0.011823299,0.038862224,0.043554222,1.025117867,0.17447813,0.990497621,1.059738113
aac6p_Ib,fosA,0.040714973,0.009013937,0.038926412,0.042503533,1.086837296,0.178120679,1.051494289,1.122180303
aac6p_Ib,blaACT_6,0.040673801,0.015949632,0.037509048,0.043838554,1.016555247,0.344713794,0.948156552,1.084953942
aac6p_Ib,blaACT_56,0.040645756,0.012216036,0.038221829,0.043069683,1.030068685,0.272824465,0.975934392,1.084202977
aac6p_Ib,blaACT_52,0.040566212,0.023379393,0.035927233,0.04520519,1.010090581,0.531768833,0.904576108,1.115605054
aac6p_Ib,blaACT_46,0.040455018,0.024527814,0.035588167,0.045321868,1.023429634,0.660755193,0.892321469,1.1545378
aac6p_Ib,blaACT_27,0.040325909,0.020386617,0.036280762,0.044371056,0.985637901,0.420790703,0.902143896,1.069131905
aac6p_Ib,blaACT_37,0.040220667,0.020223787,0.036207829,0.044233505,0.99803371,0.443677766,0.909998416,1.086069005
aac6p_Ib,oqxB,0.039949041,0.009214569,0.038120671,0.041777412,0.996010319,0.196642492,0.956992183,1.035028456
aac6p_Ib,blaACT_40,0.039932288,0.019239634,0.036114727,0.043749849,1.011981324,0.448151759,0.923058293,1.100904356
aac6p_Ib,oqxA,0.039862441,0.008897876,0.038096909,0.041627972,0.967553273,0.163560148,0.935099391,1.000007155
aac6p_Ib,blaACT_2,0.039705924,0.01036227,0.037649825,0.041762023,0.992680175,0.155077978,0.96190934,1.02345101
aac6p_Ib,fosA2,0.039693426,0.013797499,0.036955702,0.042431149,1.006772612,0.331164649,0.941062361,1.072482863
aac6p_Ib,qnrE,0.039600076,0.014239743,0.036774602,0.04242555,0.9952103,0.321085522,0.931499966,1.058920633
aac6p_Ib,blaCMH_4,0.039535522,0.01916076,0.035733612,0.043337433,0.97787663,0.421436455,0.894254494,1.061498765
aac6p_Ib,blaACT_23,0.039020987,0.015058025,0.036033148,0.042008825,0.976049606,0.334765025,0.909624963,1.04247425
aac6p_Ib,blaIMI_1,0.036757299,0.018998714,0.032987542,0.040527056,0.916425797,0.447924674,0.827547824,1.00530377
aac6p_Ib,blaACT_90,0.036628082,0.025494183,0.031569483,0.041686681,0.914020768,0.603532361,0.794266853,1.033774682
aac6p_Ib,blaMIR_20,0.035300982,0.022303601,0.030875463,0.0397265,0.901730706,0.565719136,0.789479757,1.013981656
aac6p_Ib,blaMIR_5,0.034484123,0.018512609,0.030810819,0.038157426,0.866039436,0.458783712,0.775006794,0.957072078
aac6p_Ib,blaMIR,0.032458047,0.008760141,0.030719845,0.034196249,0.777658052,0.124116856,0.753030575,0.802285529
aac6p_Ib_cr5,aac3_IIe,0.977441652,0.014597914,0.974545109,0.980338195,399.2507715,665.9315365,267.1155072,531.3860358
aac6p_Ib_cr5,blaCTX_M_15,0.938298625,0.045239228,0.929322181,0.94727507,250.3367895,470.0044024,157.0777192,343.5958597
aac6p_Ib_cr5,dfrA14,0.806585128,0.111954122,0.784371002,0.828799255,543.5357142,838.3452766,377.1898233,709.8816051
aac6p_Ib_cr5,tetA,0.802483425,0.113668306,0.779929167,0.825037683,222.6510517,196.6941892,183.6226573,261.6794462
aac6p_Ib_cr5,blaCTX_M,0.68783382,0.117278308,0.66456326,0.711104381,147.0721032,172.0136439,112.9408644,181.203342
aac6p_Ib_cr5,aac6p_Ib,0.610349108,0.100995139,0.590309481,0.630388734,973.0206841,410.2620016,891.6158023,1054.425566
aac6p_Ib_cr5,qnrB1,0.588853666,0.128905848,0.563275949,0.614431383,99.78759605,68.38135693,86.21925129,113.3559408
aac6p_Ib_cr5,qnrB,0.511091839,0.127222313,0.485848172,0.536335506,70.30756248,41.83645098,62.00630296,78.608822
aac6p_Ib_cr5,dfrA1,0.388646275,0.114244057,0.365977776,0.411314775,73.42350138,42.21512441,65.04710483,81.79989792
aac6p_Ib_cr5,aadA1,0.344710865,0.085818289,0.327682654,0.361739075,31.14962458,20.18147839,27.14518142,35.15406773
aac6p_Ib_cr5,blaTEM_1,0.310453024,0.110951219,0.288437895,0.332468153,16.27350368,6.233346623,15.03667247,17.51033488
aac6p_Ib_cr5,sul2,0.295360521,0.108111361,0.273908881,0.31681216,16.12031585,9.306162728,14.27377127,17.96686044
aac6p_Ib_cr5,blaTEM,0.281421837,0.097890274,0.261998283,0.300845392,14.71678917,5.778545981,13.57020028,15.86337806
aac6p_Ib_cr5,aph3pp_Ib,0.240316559,0.093356331,0.221792638,0.258840481,13.58978872,5.871453356,12.42476499,14.75481244
aac6p_Ib_cr5,aph6_Id,0.230972381,0.090207688,0.213073219,0.248871544,12.95010951,5.467886969,11.86516211,14.03505691
aac6p_Ib_cr5,qacEdelta1,0.192986584,0.050111179,0.183043439,0.202929729,11.63632865,4.912016488,10.66167801,12.61097928
aac6p_Ib_cr5,aac6p_IIc,0.160677715,0.046579921,0.151435249,0.169920182,7.695000893,2.65321403,7.168545668,8.221456119
aac6p_Ib_cr5,qacE,0.140443132,0.045844266,0.131346635,0.149539629,7.156168917,3.040669027,6.552834215,7.75950362
aac6p_Ib_cr5,floR,0.138127008,0.060631229,0.126096457,0.150157559,6.410661801,2.721161721,5.87072428,6.950599323
aac6p_Ib_cr5,blaACT_16,0.096130738,0.034384456,0.089308116,0.10295336,4.793643026,1.904921253,4.415665322,5.17162073
aac6p_Ib_cr5,qnrB19,0.080118653,0.055444266,0.069117308,0.091119998,3.440843047,2.468311543,2.951076487,3.930609608
aac6p_Ib_cr5,blaACT_57,0.07785671,0.056260973,0.066693312,0.089020108,3.229240672,2.315739952,2.769747625,3.688733719
aac6p_Ib_cr5,tetB,0.071177429,0.042494972,0.062745504,0.079609353,2.906137191,1.51759045,2.605014321,3.20726006
aac6p_Ib_cr5,sul1,0.060569037,0.030771965,0.054463212,0.066674862,2.592401467,1.130860812,2.368014147,2.816788786
aac6p_Ib_cr5,blaACT_1,0.038078262,0.01018134,0.036058064,0.040098461,1.825563628,0.508988843,1.724569199,1.926558057
aac6p_Ib_cr5,blaCMH,0.033726998,0.011759045,0.031393748,0.036060247,1.411844623,0.371403331,1.338150145,1.485539102
aac6p_Ib_cr5,blaACT_17,0.033679233,0.009982548,0.031698479,0.035659987,1.435290364,0.254253434,1.384840966,1.485739761
aac6p_Ib_cr5,qnrE,0.026730103,0.011555945,0.024437152,0.029023053,1.068650751,0.392298607,0.990810197,1.146491306
aac6p_Ib_cr5,blaACT_9,0.026361507,0.014594856,0.023465571,0.029257443,1.067235521,0.59731236,0.94871579,1.185755252
aac6p_Ib_cr5,blaACT_40,0.02629257,0.016535179,0.023011632,0.029573509,1.044626059,0.631144577,0.919393282,1.169858836
aac6p_Ib_cr5,blaACT,0.025855345,0.007411428,0.024384757,0.027325933,1.104521054,0.156439738,1.073480016,1.135562092
aac6p_Ib_cr5,blaACT_27,0.02559466,0.015975857,0.022424703,0.028764616,0.988075332,0.586317401,0.87173724,1.104413425
aac6p_Ib_cr5,blaACT_55,0.025570308,0.012920375,0.023006626,0.028133991,1.008070738,0.428961671,0.922955436,1.09318604
aac6p_Ib_cr5,oqxB,0.02539198,0.007012346,0.024000579,0.026783382,1.110075241,0.271357497,1.056232026,1.163918456
aac6p_Ib_cr5,blaACT_24,0.025335479,0.009018145,0.023546083,0.027124875,1.013268783,0.245767574,0.964503164,1.062034402
aac6p_Ib_cr5,fosA,0.025196447,0.007035199,0.02380051,0.026592383,1.047082055,0.188080602,1.009762784,1.084401327
aac6p_Ib_cr5,blaCMH_4,0.025182622,0.014188663,0.022367283,0.02799796,0.97597966,0.502299228,0.876312596,1.075646724
aac6p_Ib_cr5,blaMIR_20,0.025147308,0.01712788,0.021748765,0.028545851,1.000162586,0.65656287,0.869886268,1.130438904
aac6p_Ib_cr5,blaACT_56,0.025124959,0.009840431,0.023172404,0.027077514,1.002809802,0.334126467,0.936511862,1.069107742
aac6p_Ib_cr5,oqxA,0.024888386,0.007113623,0.023476889,0.026299883,1.013972306,0.237778476,0.966791897,1.061152714
aac6p_Ib_cr5,blaACT_37,0.024838864,0.015752257,0.021713275,0.027964454,0.981283969,0.61598445,0.85905929,1.103508647
aac6p_Ib_cr5,blaACT_2,0.024699165,0.007961806,0.02311937,0.02627896,0.974583968,0.181470219,0.93857634,1.010591597
aac6p_Ib_cr5,blaACT_52,0.024478951,0.018493797,0.02080938,0.028148521,0.960806905,0.67297873,0.827273325,1.094340486
aac6p_Ib_cr5,blaACT_23,0.024413789,0.011203318,0.022190808,0.02663677,0.990811091,0.386946408,0.914032528,1.067589653
aac6p_Ib_cr5,fosA2,0.02434834,0.010920253,0.022181525,0.026515155,0.964276584,0.393976194,0.88610316,1.042450008
aac6p_Ib_cr5,blaACT_6,0.024099384,0.013146035,0.021490925,0.026707842,0.946857175,0.488625894,0.849903196,1.043811153
aac6p_Ib_cr5,blaACT_90,0.023323327,0.022804159,0.018798487,0.027848167,0.927172416,1.072569459,0.714351366,1.139993466
aac6p_Ib_cr5,blaACT_3,0.02321619,0.012430749,0.020749659,0.02568272,0.963970652,0.510831502,0.862610599,1.065330704
aac6p_Ib_cr5,blaACT_4,0.022752879,0.0081793,0.021129928,0.024375829,0.908614417,0.230823466,0.862814033,0.9544148
aac6p_Ib_cr5,blaACT_46,0.022469709,0.018204124,0.018857616,0.026081802,0.904540026,0.752140798,0.755298973,1.053781078
aac6p_Ib_cr5,blaACT_45,0.022213642,0.00975685,0.020277672,0.024149613,0.873477506,0.306023312,0.812755842,0.93419917
aac6p_Ib_cr5,blaIMI_1,0.021648942,0.015798026,0.018514271,0.024783613,0.866867347,0.577215838,0.752335202,0.981399492
aac6p_Ib_cr5,ampC,0.02138648,0.014637788,0.018482025,0.024290935,0.847696291,0.539337739,0.740679983,0.9547126
aac6p_Ib_cr5,blaMIR,0.019439368,0.006862382,0.018077723,0.020801014,0.740153894,0.163505464,0.707710863,0.772596926
aac6p_Ib_cr5,blaMIR_5,0.018303986,0.01204812,0.015913377,0.020694594,0.707267422,0.428127163,0.622317705,0.792217139
aac6p_Ib_cr5,blaACT_74,0.016818444,0.014471529,0.013946979,0.01968991,0.681091751,0.634102656,0.555272027,0.806911475
aac6p_Ib_cr5,aph3p_Ia,0.008288041,0.005292059,0.007237982,0.0093381,0.352230947,0.259000948,0.30083954,0.403622354
aac6p_IIc,qacEdelta1,0.481707967,0.027933435,0.476165367,0.487250566,292.0855196,175.3919224,257.2839571,326.8870822
aac6p_IIc,qacE,0.340850027,0.11465956,0.318099083,0.363600971,31.09439169,12.81794235,28.55103384,33.63774954
aac6p_IIc,aadA1,0.275516998,0.056318121,0.264342261,0.286691735,23.67755846,9.844365023,21.72422286,25.63089406
aac6p_IIc,floR,0.219917285,0.094824876,0.201101972,0.238732597,12.91541906,5.186068128,11.88639063,13.94444749
aac6p_IIc,qnrB,0.169254977,0.105041124,0.148412539,0.190097414,11.74832239,11.10866208,9.544122827,13.95252195
aac6p_IIc,blaOXA,0.15483379,0.043727417,0.146157322,0.163510259,9.054077709,3.618922263,8.336005019,9.772150399
aac6p_IIc,dfrA1,0.149463164,0.060756155,0.137407825,0.161518503,9.534507459,3.47376978,8.845236171,10.22377875
aac6p_IIc,aac3_IIe,0.148637723,0.042469648,0.140210824,0.157064623,7.931540682,3.022244322,7.33186184,8.531219524
aac6p_IIc,aac6p_Ib_cr5,0.148311388,0.03806778,0.140757914,0.155864861,8.125107061,2.723094889,7.584785957,8.665428165
aac6p_IIc,blaOXA_1,0.148094345,0.038971976,0.140361459,0.15582723,8.001308776,2.627904719,7.479875467,8.522742085
aac6p_IIc,blaCTX_M_15,0.14465849,0.041216746,0.136480194,0.152836787,7.654056195,2.662625997,7.125733431,8.182378959
aac6p_IIc,catB3,0.143227201,0.042759377,0.134742813,0.151711589,7.731381362,2.801784362,7.175446559,8.287316164
aac6p_IIc,aac6p_Ib,0.134701115,0.038179508,0.127125473,0.142276758,8.022541081,3.375719043,7.352725186,8.692356976
aac6p_IIc,tetA,0.125390123,0.036675856,0.118112837,0.132667408,6.569874426,2.422443499,6.089209081,7.050539772
aac6p_IIc,dfrA14,0.124456792,0.029273085,0.118648376,0.130265207,6.801684655,2.364448866,6.332526702,7.270842607
aac6p_IIc,blaACT_16,0.117959402,0.037762548,0.110466494,0.125452311,7.495414378,3.555040723,6.790017171,8.200811584
aac6p_IIc,blaCTX_M,0.113542475,0.034449317,0.106706983,0.120377967,5.879835106,2.086634516,5.465801549,6.293868664
aac6p_IIc,qnrB1,0.095854337,0.024924037,0.090908868,0.100799807,4.954303634,1.697984429,4.617386685,5.291220583
aac6p_IIc,sul1,0.085168693,0.119872661,0.061383356,0.108954029,4.647538571,7.186767981,3.221527886,6.073549257
aac6p_IIc,blaTEM_1,0.074118774,0.040365559,0.066109371,0.082128176,3.47700257,1.669731224,3.14569167,3.80831347
aac6p_IIc,blaTEM,0.067923523,0.025968084,0.062770892,0.073076154,3.293672072,1.390935933,3.017680206,3.569663938
aac6p_IIc,aph6_Id,0.067539464,0.034172389,0.060758921,0.074320008,3.199766917,1.37545517,2.926846771,3.472687064
aac6p_IIc,aph3pp_Ib,0.066658349,0.030227785,0.060660501,0.072656197,3.150001933,1.150109845,2.921795188,3.378208679
aac6p_IIc,sul2,0.061304803,0.03063219,0.055226712,0.067382894,2.885752293,1.345416778,2.618792415,3.152712171
aac6p_IIc,blaACT_1,0.039826941,0.010727298,0.037698413,0.04195547,2.385125706,0.857379878,2.215002937,2.555248475
aac6p_IIc,blaACT_17,0.038078412,0.011613864,0.035773969,0.040382854,1.964185761,0.455274598,1.873849403,2.054522118
aac6p_IIc,tetB,0.033982172,0.021882167,0.029640275,0.038324068,1.554708198,0.923240256,1.371517302,1.737899095
aac6p_IIc,blaACT_57,0.030274292,0.03170443,0.023983445,0.036565139,1.33154306,1.413828934,1.051008726,1.612077394
aac6p_IIc,qnrB19,0.027342394,0.018224316,0.023726295,0.030958494,1.207936887,0.800077134,1.049184226,1.366689548
aac6p_IIc,blaACT_27,0.025439712,0.015586879,0.022346937,0.028532487,1.114819106,0.653283034,0.985193579,1.244444633
aac6p_IIc,blaACT_90,0.02360992,0.019295482,0.019781277,0.027438562,1.019822351,0.828648508,0.855400509,1.184244192
aac6p_IIc,qnrE,0.023522242,0.01068735,0.02140164,0.025642844,1.050400146,0.456796962,0.959761719,1.141038574
aac6p_IIc,blaACT,0.023390671,0.00599867,0.022200405,0.024580938,1.198176544,0.24488741,1.149585569,1.246767519
aac6p_IIc,aph3p_Ia,0.023383697,0.010018395,0.02139583,0.025371564,1.048986684,0.382613375,0.97306789,1.124905479
aac6p_IIc,blaIMI_1,0.023274947,0.012724398,0.02075015,0.025799743,1.036573947,0.556120488,0.926227577,1.146920317
aac6p_IIc,blaACT_23,0.023183635,0.013936241,0.020418382,0.025948887,1.007016725,0.499872843,0.907831108,1.106202342
aac6p_IIc,blaACT_9,0.023017849,0.013316083,0.02037565,0.025660049,1.025528561,0.587634476,0.908929132,1.142127989
aac6p_IIc,blaACT_4,0.0228023,0.007162058,0.021381193,0.024223408,1.020797505,0.285568572,0.964134505,1.077460505
aac6p_IIc,oqxA,0.022770602,0.006022763,0.021575555,0.023965648,1.130192523,0.307992901,1.069080049,1.191304997
aac6p_IIc,blaACT_24,0.022740802,0.007820121,0.02118912,0.024292483,1.016554575,0.256007217,0.965757189,1.067351961
aac6p_IIc,oqxB,0.022672866,0.005769031,0.021528165,0.023817567,1.172705313,0.285032083,1.116148764,1.229261862
aac6p_IIc,blaACT_55,0.022658074,0.011389718,0.020398107,0.024918041,0.989891873,0.412067189,0.908128803,1.071654943
aac6p_IIc,fosA,0.022651841,0.006000953,0.021461121,0.02384256,1.029190575,0.201810433,0.989147007,1.069234144
