Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
sul2,floR2,0.011417734,0.009417886,0.009549021,0.013286447,2.6175288,1.836891226,2.253049729,2.982007871
sul2,aadA6,0.011112954,0.007592101,0.009606517,0.012619392,2.518673452,1.588008004,2.203578212,2.833768692
sul2,rmtD,0.010805095,0.015665107,0.007696798,0.013913393,2.337765556,3.479354378,1.647386163,3.02814495
sul2,aac6p_Ib,0.010586963,0.004718618,0.009650687,0.011523239,2.992888644,1.321583414,2.730657822,3.255119465
sul2,tmexD3,0.010574354,0.014865592,0.007624698,0.01352401,2.347618855,3.644509702,1.624469062,3.070768649
sul2,dfrB2,0.010346744,0.008644084,0.00863157,0.012061918,2.356492267,2.014305382,1.956810379,2.756174156
sul2,blaPDC_1,0.010269161,0.003666651,0.009541618,0.010996704,6.075861506,3.844665757,5.312996409,6.838726603
sul2,blaSPM_1,0.010234729,0.013904089,0.007475856,0.012993602,2.396812229,3.350741931,1.731952335,3.061672123
sul2,aac6p_Ib4,0.01023318,0.005279592,0.009185595,0.011280766,2.608146482,1.236209127,2.362855771,2.853437192
sul2,tetA,0.010125796,0.00852695,0.008433864,0.011817728,2.252988357,1.795534178,1.896715422,2.609261292
sul2,blaOXA_395,0.010113498,0.00475377,0.009170247,0.01105675,2.657524273,1.443100754,2.371181775,2.94386677
sul2,blaPDC_11,0.009842053,0.007655833,0.00832297,0.011361137,2.216506779,1.838819092,1.851645178,2.58136838
sul2,gyrA_T83I,0.009806653,0.003608777,0.009090594,0.010522713,6.847884818,3.572259646,6.139071004,7.556698633
sul2,aac6p_29b,0.009645664,0.011049253,0.007453252,0.011838075,2.424027217,3.253169042,1.778527901,3.069526533
sul2,blaOXA_846,0.009572358,0.008468209,0.007892081,0.011252634,2.108247855,1.773973637,1.756252998,2.460242711
sul2,aac6p_Ibp,0.00956692,0.006391186,0.00829877,0.01083507,2.287561866,1.652950633,1.9595806,2.615543133
sul2,blaOXA_56,0.009251646,0.012897045,0.006692592,0.011810699,2.214436207,3.44749436,1.530378532,2.898493882
sul2,blaOXA_2,0.008713577,0.005258422,0.007670192,0.009756962,1.940307538,1.042879365,1.733377646,2.147237429
sul2,merR,0.008681746,0.004021994,0.007883695,0.009479797,4.140650709,3.698021579,3.406882998,4.874418419
sul2,merA,0.008627871,0.004252814,0.007784021,0.009471722,3.271268653,2.482037072,2.77877865,3.763758656
sul2,blaOXA_914,0.008306746,0.013254694,0.005676727,0.010936765,1.812910668,3.130136372,1.191823703,2.433997633
sul2,merE,0.00826426,0.003602389,0.007549468,0.008979052,2.949946017,1.797984167,2.593186951,3.306705084
sul2,merT,0.008097376,0.003925811,0.00731841,0.008876342,3.388046026,2.292997263,2.933065622,3.84302643
sul2,chrA,0.007846563,0.004782039,0.006897703,0.008795424,1.726807519,0.959600456,1.53640197,1.917213068
sul2,merP,0.007839569,0.003903446,0.00706504,0.008614097,3.130915874,3.182565986,2.499425737,3.762406012
sul2,blaOXA_851,0.007821523,0.005110879,0.006807413,0.008835632,1.817391464,1.130139124,1.593147343,2.041635585
sul2,ant2pp_Ia,0.00759594,0.005369733,0.006530469,0.008661412,1.863548832,1.404657979,1.584834215,2.142263449
sul2,merD,0.007471381,0.003536499,0.006769663,0.008173099,2.511495785,1.533049355,2.207305533,2.815686037
sul2,aac6p_29,0.007376461,0.009075946,0.005575597,0.009177326,1.698405362,2.183746066,1.265102765,2.131707958
sul2,tmexC,0.007194822,0.008300824,0.005547758,0.008841886,1.717017925,2.071104583,1.306065843,2.127970008
sul2,aph3p_VIa,0.00716799,0.009760358,0.005231324,0.009104657,1.667143286,2.28255972,1.214233917,2.120052655
sul2,toprJ1,0.007120506,0.007781561,0.005576476,0.008664537,1.680685559,1.79157677,1.325197859,2.036173259
sul2,aac6p_IIc,0.006908916,0.011195801,0.004687426,0.009130405,1.712239083,2.890645591,1.138672284,2.285805881
sul2,blaPDC_34,0.006866175,0.005618662,0.00575131,0.007981039,1.547289344,1.090207178,1.330968588,1.763610101
sul2,blaOXA_1135,0.006624564,0.00881292,0.00487589,0.008373239,1.582880085,2.133233942,1.15960019,2.00615998
sul2,toprJ,0.006380806,0.006422794,0.005106385,0.007655228,1.433709543,1.46513116,1.142995734,1.724423351
sul2,blaOXA_4,0.006376667,0.002650019,0.005850846,0.006902489,1.838583053,0.8397736,1.671953752,2.005212354
sul2,blaOXA_396,0.006182562,0.003531388,0.005481858,0.006883266,1.487536085,0.825979433,1.323643846,1.651428324
sul2,blaPDC_66,0.006039892,0.010220683,0.004011886,0.008067897,1.412099265,2.623572837,0.891525495,1.932673035
sul2,aac6p_IIa,0.006036635,0.005012418,0.005042063,0.007031208,1.420448914,1.308608374,1.160792622,1.680105206
sul2,blaPDC_45,0.005881166,0.011328223,0.003633401,0.008128931,1.33661301,2.641758256,0.812430859,1.860795162
sul2,aph6_Ic,0.005768179,0.011299044,0.003526204,0.008010155,1.282768263,2.604996558,0.76588043,1.799656096
sul2,tmexD,0.005661395,0.005771462,0.004516212,0.006806579,1.241609005,1.344257685,0.974879116,1.508338893
sul2,gyrA_D87H,0.005638298,0.009162273,0.003820305,0.007456292,1.226774192,2.119195595,0.806279809,1.647268574
sul2,merC,0.005497069,0.004865469,0.004531654,0.006462483,1.168680445,1.069138961,0.95654008,1.38082081
sul2,blaOXA_901,0.00542007,0.00927168,0.003580367,0.007259772,1.135583957,2.016999541,0.735367488,1.535800425
sul2,catB3,0.005209581,0.010713274,0.003083835,0.007335327,1.224996447,2.543009641,0.720408163,1.729584731
sul2,blaPDC_37,0.005152433,0.008757364,0.003414782,0.006890084,1.340388764,2.73650808,0.797406192,1.883371336
sul2,blaPDC_12,0.005094601,0.006220931,0.003860234,0.006328969,1.19532086,1.50519111,0.896658288,1.493983431
sul2,blaPDC_5,0.005014101,0.00253924,0.004510261,0.005517941,1.110032239,0.455029528,1.019744509,1.200319969
sul2,blaKPC_2,0.005012307,0.00670233,0.003682419,0.006342195,1.114204419,1.592252905,0.798266898,1.430141939
