Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
arsA,tetS,0.016,0.007,-0.001,0.034,1.128,0.182,0.677,1.579
arsA,tetO,0.021,0.004,0.012,0.030,1.091,0.016,1.051,1.130
arsA,qacC,0.009,0.002,0.004,0.014,1.061,0.178,0.619,1.504
arsA,ermC,0.006,0.002,0.002,0.011,1.055,0.033,0.972,1.137
arsA,gyrA_S83R,0.009,0.002,0.005,0.013,1.052,0.037,0.961,1.142
arsA,bcrA,0.009,0.000,0.008,0.010,1.040,0.029,0.968,1.112
arsA,qacH,0.010,0.001,0.007,0.013,1.030,0.018,0.984,1.076
arsA,dfrS1,0.034,0.003,0.025,0.042,1.011,0.041,0.909,1.112
arsA,aadD1,0.024,0.003,0.017,0.030,1.009,0.006,0.994,1.023
arsA,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.001
arsA,vanB,0.040,0.004,0.031,0.049,0.972,0.106,0.708,1.237
arsA,vanH_B,0.039,0.003,0.031,0.047,0.958,0.100,0.710,1.205
arsA,vanS_B,0.039,0.003,0.032,0.046,0.952,0.098,0.709,1.195
arsA,vanR_B,0.039,0.003,0.032,0.046,0.952,0.098,0.709,1.195
arsA,vanW_B,0.039,0.003,0.032,0.046,0.951,0.098,0.709,1.193
arsA,vanY_B,0.039,0.003,0.032,0.046,0.951,0.098,0.709,1.193
arsA,vanX_B,0.038,0.002,0.032,0.044,0.928,0.091,0.701,1.155
arsA,tetM,0.589,0.013,0.555,0.622,0.921,0.010,0.897,0.945
arsA,vanR_A,0.150,0.007,0.132,0.168,0.920,0.034,0.834,1.005
arsA,vanY_A,0.149,0.007,0.131,0.167,0.918,0.034,0.835,1.001
arsA,vanZ_A,0.149,0.007,0.131,0.167,0.918,0.034,0.835,1.001
arsA,vanH_A,0.150,0.007,0.132,0.167,0.917,0.034,0.834,1.001
arsA,vanA,0.150,0.007,0.132,0.167,0.917,0.034,0.834,1.001
arsA,vanX_A,0.150,0.007,0.132,0.167,0.917,0.034,0.834,1.001
arsA,vanS_A,0.148,0.006,0.132,0.163,0.917,0.034,0.833,1.002
arsA,fexA,0.028,0.003,0.021,0.034,0.916,0.053,0.784,1.047
arsA,optrA,0.027,0.003,0.021,0.034,0.883,0.029,0.812,0.955
arsA,ermB,0.452,0.025,0.389,0.514,0.837,0.049,0.715,0.960
arsA,gyrA_S83Y,0.008,0.001,0.004,0.011,0.830,0.395,-0.151,1.810
arsA,dfrG,0.074,0.011,0.047,0.101,0.814,0.061,0.663,0.965
arsA,catA,0.076,0.018,0.031,0.121,0.770,0.124,0.461,1.079
arsA,aac6p_Ie_aph2pp_Ia,0.145,0.021,0.094,0.197,0.624,0.125,0.314,0.934
arsA,parC_S80I,0.106,0.023,0.050,0.162,0.622,0.118,0.328,0.915
arsA,gyrA_S83I,0.090,0.021,0.037,0.143,0.615,0.119,0.319,0.910
arsA,aph3p_IIIa,0.134,0.025,0.071,0.196,0.471,0.109,0.200,0.743
arsA,dfrF,0.027,0.005,0.014,0.040,0.463,0.068,0.293,0.632
arsA,ant6_Ia,0.107,0.034,0.023,0.191,0.374,0.129,0.053,0.695
arsA,lsaE,0.015,0.006,0.001,0.029,0.325,0.106,0.062,0.587
arsA,lnuB,0.015,0.008,-0.004,0.034,0.322,0.135,-0.013,0.657
arsA,str,0.058,0.022,0.003,0.113,0.290,0.112,0.012,0.568
arsA,spw,0.016,0.007,-0.003,0.034,0.271,0.109,0.000,0.542
arsA,sat4,0.035,0.017,-0.008,0.077,0.194,0.100,-0.053,0.441
arsB,arsD,0.949,0.008,0.930,0.969,74.483,18.938,27.438,121.528
arsB,arsD2,0.911,0.027,0.845,0.978,72.787,18.552,26.700,118.873
arsB,arsA,0.993,0.004,0.982,1.004,70.875,15.315,32.830,108.920
arsB,arsR,0.956,0.006,0.942,0.971,64.650,17.294,21.690,107.610
arsB,cadA,0.082,0.010,0.057,0.107,7.783,2.069,2.645,12.922
arsB,cadC,0.047,0.020,-0.002,0.097,4.844,2.435,-1.205,10.894
arsB,merA,0.031,0.005,0.019,0.043,4.398,1.218,1.372,7.424
arsB,lnuG,0.024,0.009,0.003,0.045,2.930,1.278,-0.246,6.106
arsB,tetL,0.481,0.051,0.354,0.608,2.800,0.228,2.234,3.366
arsB,blaPC1,0.008,0.005,-0.005,0.020,1.643,0.514,0.365,2.921
arsB,bcrB,0.022,0.005,0.010,0.034,1.224,0.019,1.176,1.273
arsB,bcrC,0.024,0.006,0.010,0.038,1.224,0.023,1.166,1.282
arsB,tcrB,0.076,0.012,0.046,0.106,1.149,0.021,1.096,1.201
arsB,tetO,0.021,0.004,0.012,0.030,1.098,0.013,1.065,1.131
arsB,tetS,0.015,0.006,0.001,0.029,1.043,0.065,0.881,1.204
arsB,ermC,0.006,0.002,0.002,0.010,1.017,0.007,1.001,1.034
arsB,gyrA_S83R,0.009,0.002,0.004,0.014,1.016,0.011,0.989,1.042
arsB,ant9_Ia,0.007,0.002,0.002,0.011,1.016,0.044,0.906,1.125
arsB,bcrA,0.009,0.000,0.008,0.010,1.013,0.010,0.989,1.037
arsB,qacH,0.010,0.001,0.008,0.012,1.010,0.005,0.997,1.024
arsB,aadD1,0.023,0.003,0.016,0.031,1.003,0.001,0.999,1.006
arsB,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.000
arsB,dfrS1,0.032,0.003,0.024,0.041,0.970,0.040,0.869,1.070
arsB,tetM,0.584,0.016,0.545,0.624,0.914,0.010,0.888,0.940
arsB,vanY_A,0.147,0.007,0.130,0.165,0.909,0.038,0.815,1.003
arsB,vanZ_A,0.147,0.007,0.130,0.165,0.909,0.038,0.815,1.003
arsB,vanH_A,0.148,0.007,0.132,0.165,0.909,0.038,0.815,1.003
arsB,vanA,0.148,0.007,0.132,0.165,0.909,0.038,0.815,1.003
arsB,vanX_A,0.148,0.007,0.132,0.165,0.909,0.038,0.815,1.003
arsB,vanR_A,0.148,0.007,0.132,0.164,0.909,0.039,0.813,1.006
arsB,vanS_A,0.146,0.006,0.131,0.161,0.908,0.039,0.813,1.004
arsB,vanB,0.037,0.004,0.026,0.048,0.887,0.137,0.548,1.227
arsB,qacC,0.008,0.002,0.002,0.013,0.880,0.179,0.435,1.325
arsB,vanH_B,0.036,0.004,0.026,0.046,0.878,0.132,0.550,1.206
arsB,vanS_B,0.036,0.004,0.026,0.046,0.876,0.131,0.550,1.201
arsB,vanR_B,0.036,0.004,0.026,0.046,0.876,0.131,0.550,1.201
arsB,vanW_B,0.036,0.004,0.026,0.046,0.876,0.131,0.550,1.201
arsB,vanY_B,0.036,0.004,0.026,0.046,0.876,0.131,0.550,1.201
arsB,vanX_B,0.035,0.004,0.026,0.045,0.863,0.125,0.552,1.174
arsB,fexA,0.026,0.003,0.019,0.033,0.861,0.026,0.797,0.925
arsB,optrA,0.026,0.003,0.019,0.033,0.844,0.019,0.796,0.892
arsB,ermB,0.437,0.030,0.363,0.512,0.809,0.058,0.666,0.952
arsB,dfrG,0.069,0.008,0.050,0.089,0.756,0.037,0.663,0.849
arsB,catA,0.064,0.011,0.037,0.092,0.643,0.045,0.531,0.754
arsB,gyrA_S83Y,0.006,0.002,0.001,0.010,0.570,0.188,0.104,1.036
arsB,parC_S80I,0.096,0.026,0.033,0.160,0.562,0.143,0.206,0.918
arsB,aac6p_Ie_aph2pp_Ia,0.130,0.026,0.065,0.195,0.559,0.148,0.192,0.925
arsB,gyrA_S83I,0.080,0.023,0.023,0.138,0.548,0.144,0.191,0.905
arsB,dfrF,0.025,0.005,0.013,0.038,0.432,0.079,0.236,0.629
arsB,aph3p_IIIa,0.111,0.033,0.029,0.192,0.391,0.132,0.062,0.719
arsB,ant6_Ia,0.087,0.043,-0.020,0.193,0.305,0.157,-0.085,0.694
arsB,lnuB,0.014,0.008,-0.006,0.034,0.288,0.146,-0.075,0.652
arsB,lsaE,0.013,0.006,-0.002,0.028,0.284,0.119,-0.012,0.579
arsB,str,0.054,0.021,0.002,0.107,0.273,0.107,0.007,0.539
arsB,spw,0.014,0.008,-0.005,0.033,0.240,0.117,-0.051,0.531
arsB,sat4,0.031,0.016,-0.009,0.071,0.174,0.094,-0.059,0.407
arsD,arsD2,0.959,0.027,0.892,1.026,2865.440,841.558,774.893,4955.987
arsD,arsR,0.998,0.001,0.996,0.999,347.008,196.879,-142.066,836.082
arsD,arsA,0.998,0.000,0.997,0.999,132.131,15.854,92.747,171.516
arsD,arsB,0.910,0.024,0.851,0.969,128.331,20.985,76.202,180.461
arsD,cadC,0.046,0.019,-0.003,0.094,4.627,2.311,-1.113,10.367
arsD,merA,0.028,0.022,-0.026,0.082,3.453,2.509,-2.780,9.686
arsD,lnuG,0.026,0.007,0.007,0.044,3.201,1.096,0.479,5.923
arsD,cadA,0.046,0.018,0.000,0.092,3.138,1.623,-0.894,7.170
arsD,blaPC1,0.012,0.010,-0.012,0.036,3.059,1.839,-1.511,7.628
arsD,tetL,0.492,0.052,0.363,0.621,2.928,0.254,2.297,3.558
arsD,bcrC,0.024,0.006,0.008,0.040,1.243,0.090,1.018,1.468
arsD,bcrB,0.022,0.005,0.009,0.035,1.195,0.039,1.097,1.293
arsD,tcrB,0.076,0.019,0.028,0.124,1.130,0.134,0.798,1.462
arsD,tetS,0.016,0.007,-0.001,0.033,1.109,0.155,0.723,1.495
arsD,tetO,0.021,0.004,0.012,0.030,1.102,0.016,1.062,1.142
arsD,ant9_Ia,0.007,0.002,0.003,0.011,1.072,0.168,0.654,1.491
arsD,ermC,0.006,0.002,0.002,0.011,1.045,0.036,0.956,1.135
arsD,gyrA_S83R,0.009,0.002,0.005,0.013,1.044,0.036,0.955,1.132
arsD,bcrA,0.009,0.000,0.008,0.010,1.033,0.028,0.963,1.103
arsD,qacH,0.010,0.001,0.007,0.013,1.025,0.020,0.977,1.073
arsD,qacC,0.009,0.002,0.004,0.013,1.017,0.159,0.623,1.411
arsD,aadD1,0.024,0.003,0.017,0.030,1.007,0.006,0.993,1.022
arsD,dfrS1,0.033,0.003,0.025,0.042,1.000,0.036,0.910,1.091
arsD,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.001
arsD,vanB,0.039,0.003,0.031,0.048,0.952,0.107,0.686,1.218
arsD,vanH_B,0.038,0.003,0.031,0.046,0.939,0.103,0.684,1.195
arsD,vanS_B,0.038,0.003,0.031,0.046,0.934,0.102,0.681,1.187
arsD,vanR_B,0.038,0.003,0.031,0.046,0.934,0.102,0.681,1.187
arsD,vanW_B,0.038,0.003,0.031,0.046,0.934,0.102,0.681,1.186
arsD,vanY_B,0.038,0.003,0.031,0.046,0.934,0.102,0.681,1.186
arsD,vanR_A,0.150,0.007,0.133,0.166,0.919,0.036,0.830,1.009
arsD,vanY_A,0.149,0.007,0.132,0.165,0.918,0.036,0.829,1.006
arsD,vanZ_A,0.149,0.007,0.132,0.165,0.918,0.036,0.829,1.006
arsD,vanH_A,0.149,0.006,0.134,0.165,0.917,0.036,0.829,1.006
arsD,vanA,0.149,0.006,0.134,0.165,0.917,0.036,0.829,1.006
arsD,vanX_A,0.149,0.006,0.134,0.165,0.917,0.036,0.829,1.006
arsD,vanS_A,0.147,0.006,0.133,0.162,0.917,0.036,0.827,1.007
arsD,vanX_B,0.037,0.003,0.031,0.044,0.914,0.099,0.668,1.159
arsD,tetM,0.583,0.014,0.548,0.619,0.912,0.010,0.886,0.937
arsD,fexA,0.026,0.003,0.020,0.033,0.871,0.046,0.757,0.985
arsD,optrA,0.026,0.002,0.020,0.032,0.842,0.026,0.778,0.906
arsD,ermB,0.445,0.026,0.381,0.510,0.825,0.050,0.700,0.951
arsD,dfrG,0.069,0.011,0.043,0.095,0.751,0.062,0.598,0.904
arsD,gyrA_S83Y,0.007,0.001,0.003,0.010,0.722,0.350,-0.146,1.591
arsD,catA,0.062,0.017,0.019,0.104,0.615,0.116,0.327,0.902
arsD,aac6p_Ie_aph2pp_Ia,0.140,0.021,0.089,0.191,0.601,0.125,0.291,0.912
arsD,parC_S80I,0.102,0.023,0.045,0.159,0.599,0.123,0.294,0.904
arsD,gyrA_S83I,0.084,0.022,0.029,0.139,0.578,0.130,0.254,0.901
arsD,aph3p_IIIa,0.124,0.026,0.059,0.190,0.439,0.112,0.160,0.719
arsD,dfrF,0.025,0.005,0.012,0.039,0.430,0.078,0.237,0.623
arsD,ant6_Ia,0.104,0.035,0.017,0.190,0.364,0.133,0.034,0.693
arsD,lsaE,0.012,0.006,-0.001,0.026,0.267,0.107,0.000,0.533
arsD,lnuB,0.013,0.008,-0.006,0.032,0.266,0.139,-0.080,0.612
arsD,str,0.051,0.024,-0.007,0.110,0.256,0.118,-0.038,0.549
arsD,spw,0.013,0.007,-0.006,0.031,0.219,0.114,-0.064,0.501
arsD,sat4,0.028,0.018,-0.018,0.073,0.155,0.105,-0.106,0.417
arsD2,arsD,0.997,0.001,0.995,1.000,245.854,194.823,-238.113,729.821
arsD2,arsR,0.996,0.001,0.994,0.997,142.313,101.056,-108.724,393.350
arsD2,arsA,0.997,0.000,0.996,0.998,80.100,26.967,13.111,147.090
arsD2,arsB,0.908,0.023,0.850,0.966,76.928,23.708,18.034,135.822
arsD2,cadC,0.041,0.016,0.001,0.081,3.712,1.606,-0.276,7.701
arsD2,merA,0.028,0.021,-0.024,0.080,3.326,2.324,-2.447,9.099
arsD2,lnuG,0.025,0.007,0.008,0.043,3.124,1.014,0.605,5.644
arsD2,tetL,0.506,0.059,0.360,0.652,3.016,0.280,2.321,3.711
arsD2,blaPC1,0.012,0.009,-0.010,0.033,2.762,1.491,-0.943,6.466
arsD2,cadA,0.042,0.015,0.004,0.080,2.658,1.252,-0.452,5.768
arsD2,bcrC,0.024,0.006,0.009,0.039,1.230,0.081,1.030,1.431
arsD2,bcrB,0.022,0.005,0.009,0.035,1.195,0.038,1.099,1.290
arsD2,tcrB,0.076,0.019,0.028,0.123,1.127,0.128,0.809,1.445
arsD2,tetO,0.021,0.004,0.012,0.030,1.103,0.015,1.065,1.141
arsD2,tetS,0.016,0.006,0.000,0.032,1.095,0.133,0.765,1.425
arsD2,ant9_Ia,0.007,0.002,0.003,0.011,1.044,0.149,0.674,1.413
arsD2,qacH,0.010,0.001,0.007,0.013,1.023,0.017,0.979,1.066
arsD2,gyrA_S83R,0.009,0.002,0.004,0.013,1.023,0.022,0.969,1.076
arsD2,ermC,0.006,0.002,0.002,0.010,1.021,0.023,0.963,1.079
arsD2,aadD1,0.023,0.003,0.016,0.030,1.004,0.003,0.997,1.010
arsD2,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.000
arsD2,qacC,0.008,0.002,0.004,0.013,0.995,0.139,0.649,1.342
arsD2,dfrS1,0.032,0.004,0.023,0.041,0.963,0.050,0.840,1.087
arsD2,vanB,0.039,0.003,0.031,0.047,0.950,0.105,0.691,1.210
arsD2,vanH_B,0.038,0.003,0.031,0.046,0.939,0.102,0.686,1.192
arsD2,vanS_B,0.038,0.003,0.031,0.046,0.934,0.102,0.682,1.187
arsD2,vanR_B,0.038,0.003,0.031,0.046,0.934,0.102,0.682,1.187
arsD2,vanW_B,0.038,0.003,0.031,0.045,0.934,0.102,0.681,1.186
arsD2,vanY_B,0.038,0.003,0.031,0.045,0.934,0.102,0.681,1.186
arsD2,vanY_A,0.149,0.007,0.132,0.166,0.919,0.036,0.831,1.008
arsD2,vanZ_A,0.149,0.007,0.132,0.166,0.919,0.036,0.831,1.008
arsD2,vanH_A,0.150,0.007,0.134,0.166,0.919,0.036,0.830,1.008
arsD2,vanA,0.150,0.007,0.134,0.166,0.919,0.036,0.830,1.008
arsD2,vanX_A,0.150,0.007,0.134,0.166,0.919,0.036,0.830,1.008
arsD2,vanR_A,0.150,0.007,0.133,0.166,0.919,0.036,0.830,1.008
arsD2,vanS_A,0.148,0.006,0.133,0.162,0.919,0.036,0.829,1.008
arsD2,vanX_B,0.037,0.003,0.031,0.044,0.916,0.101,0.665,1.167
arsD2,tetM,0.582,0.014,0.548,0.616,0.910,0.009,0.887,0.933
arsD2,fexA,0.026,0.003,0.020,0.033,0.862,0.039,0.765,0.959
arsD2,optrA,0.026,0.002,0.020,0.032,0.838,0.024,0.779,0.897
arsD2,ermB,0.445,0.025,0.382,0.508,0.825,0.050,0.702,0.948
arsD2,dfrG,0.068,0.010,0.043,0.094,0.745,0.059,0.598,0.893
arsD2,gyrA_S83Y,0.006,0.001,0.003,0.009,0.687,0.309,-0.080,1.455
arsD2,catA,0.061,0.016,0.020,0.102,0.604,0.111,0.329,0.878
arsD2,aac6p_Ie_aph2pp_Ia,0.139,0.020,0.090,0.189,0.599,0.123,0.294,0.903
arsD2,parC_S80I,0.102,0.023,0.046,0.158,0.597,0.121,0.296,0.898
arsD2,gyrA_S83I,0.084,0.022,0.030,0.138,0.575,0.128,0.257,0.892
arsD2,bcrA,0.004,0.002,-0.001,0.010,0.456,0.223,-0.098,1.010
arsD2,aph3p_IIIa,0.123,0.025,0.060,0.187,0.437,0.110,0.165,0.709
arsD2,dfrF,0.025,0.005,0.012,0.037,0.419,0.071,0.243,0.596
arsD2,ant6_Ia,0.103,0.034,0.019,0.186,0.361,0.130,0.040,0.683
arsD2,lnuB,0.012,0.007,-0.007,0.030,0.247,0.135,-0.089,0.582
arsD2,str,0.048,0.022,-0.006,0.103,0.242,0.110,-0.031,0.515
arsD2,lsaE,0.011,0.005,-0.002,0.024,0.242,0.102,-0.012,0.495
arsD2,spw,0.012,0.007,-0.006,0.029,0.204,0.108,-0.064,0.472
arsD2,sat4,0.025,0.017,-0.016,0.066,0.140,0.095,-0.097,0.376
arsR,arsD,0.977,0.010,0.952,1.003,3175.587,1213.405,161.321,6189.853
arsR,arsD2,0.938,0.034,0.853,1.023,1545.125,258.028,904.147,2186.103
arsR,arsA,0.991,0.005,0.980,1.003,186.215,41.870,82.205,290.225
arsR,arsB,0.898,0.025,0.836,0.959,146.159,21.521,92.698,199.619
arsR,cadC,0.046,0.019,-0.002,0.093,4.707,2.334,-1.090,10.504
arsR,merA,0.029,0.022,-0.025,0.083,3.703,2.650,-2.881,10.286
arsR,blaPC1,0.013,0.010,-0.012,0.037,3.241,1.986,-1.693,8.176
arsR,cadA,0.047,0.018,0.003,0.091,3.232,1.618,-0.787,7.252
arsR,lnuG,0.025,0.007,0.007,0.044,3.208,1.090,0.500,5.916
arsR,tetL,0.485,0.052,0.357,0.614,2.890,0.257,2.252,3.529
arsR,bcrC,0.024,0.006,0.008,0.040,1.246,0.095,1.011,1.481
arsR,bcrB,0.022,0.005,0.009,0.035,1.193,0.041,1.092,1.295
arsR,tcrB,0.076,0.020,0.027,0.125,1.138,0.136,0.801,1.475
arsR,tetS,0.016,0.007,-0.001,0.033,1.116,0.165,0.705,1.526
arsR,tetO,0.021,0.004,0.012,0.030,1.099,0.016,1.059,1.140
arsR,ant9_Ia,0.007,0.002,0.003,0.011,1.085,0.172,0.659,1.512
arsR,ermC,0.006,0.002,0.002,0.011,1.048,0.035,0.961,1.135
arsR,gyrA_S83R,0.009,0.002,0.005,0.013,1.046,0.036,0.957,1.136
arsR,bcrA,0.009,0.000,0.008,0.010,1.035,0.029,0.964,1.106
arsR,qacC,0.009,0.002,0.004,0.013,1.027,0.166,0.614,1.439
arsR,qacH,0.010,0.001,0.007,0.013,1.027,0.019,0.979,1.074
arsR,aadD1,0.024,0.003,0.017,0.030,1.008,0.006,0.993,1.022
arsR,dfrS1,0.033,0.003,0.025,0.042,1.003,0.038,0.908,1.097
arsR,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.001
arsR,vanB,0.039,0.004,0.031,0.048,0.956,0.108,0.687,1.224
arsR,vanH_B,0.039,0.003,0.031,0.046,0.942,0.103,0.686,1.198
arsR,vanS_B,0.038,0.003,0.031,0.046,0.937,0.102,0.683,1.190
arsR,vanR_B,0.038,0.003,0.031,0.046,0.937,0.102,0.683,1.190
arsR,vanW_B,0.038,0.003,0.031,0.046,0.936,0.102,0.683,1.189
arsR,vanY_B,0.038,0.003,0.031,0.046,0.936,0.102,0.683,1.189
arsR,vanR_A,0.150,0.007,0.134,0.166,0.921,0.036,0.831,1.010
arsR,vanY_A,0.149,0.007,0.133,0.165,0.919,0.036,0.830,1.008
arsR,vanZ_A,0.149,0.007,0.133,0.165,0.919,0.036,0.830,1.008
arsR,vanH_A,0.150,0.006,0.134,0.165,0.919,0.036,0.829,1.008
arsR,vanA,0.150,0.006,0.134,0.165,0.919,0.036,0.829,1.008
arsR,vanX_A,0.150,0.006,0.134,0.165,0.919,0.036,0.829,1.008
arsR,vanS_A,0.148,0.006,0.133,0.162,0.918,0.036,0.828,1.008
arsR,vanX_B,0.037,0.003,0.031,0.044,0.915,0.098,0.670,1.159
arsR,tetM,0.584,0.015,0.548,0.621,0.914,0.011,0.887,0.941
arsR,fexA,0.026,0.002,0.020,0.033,0.878,0.048,0.759,0.996
arsR,optrA,0.026,0.002,0.021,0.032,0.848,0.027,0.780,0.915
arsR,ermB,0.447,0.026,0.382,0.512,0.829,0.051,0.703,0.955
arsR,dfrG,0.070,0.011,0.043,0.096,0.760,0.062,0.605,0.914
arsR,gyrA_S83Y,0.007,0.001,0.003,0.011,0.749,0.365,-0.158,1.656
arsR,catA,0.064,0.018,0.020,0.108,0.632,0.120,0.334,0.930
arsR,aac6p_Ie_aph2pp_Ia,0.142,0.020,0.091,0.193,0.609,0.126,0.297,0.921
arsR,parC_S80I,0.103,0.023,0.046,0.160,0.606,0.124,0.299,0.913
arsR,gyrA_S83I,0.086,0.022,0.030,0.141,0.586,0.131,0.260,0.912
arsR,aph3p_IIIa,0.127,0.026,0.062,0.193,0.450,0.114,0.168,0.732
arsR,dfrF,0.026,0.006,0.012,0.040,0.441,0.080,0.242,0.640
arsR,ant6_Ia,0.107,0.036,0.018,0.195,0.374,0.135,0.039,0.709
arsR,lsaE,0.013,0.006,-0.001,0.027,0.285,0.112,0.007,0.562
arsR,lnuB,0.013,0.008,-0.006,0.033,0.283,0.143,-0.072,0.638
arsR,str,0.054,0.024,-0.006,0.114,0.271,0.122,-0.030,0.573
arsR,spw,0.014,0.008,-0.006,0.033,0.236,0.118,-0.058,0.531
arsR,sat4,0.031,0.019,-0.016,0.078,0.173,0.110,-0.099,0.445
bcrA,dfrS1,0.264,0.162,-0.139,0.666,8.948,6.676,-7.637,25.533
bcrA,blaPC1,0.027,0.002,0.023,0.032,6.456,2.131,1.161,11.751
bcrA,ermC,0.027,0.002,0.023,0.032,4.783,0.880,2.597,6.969
bcrA,ant9_Ia,0.029,0.001,0.026,0.032,4.741,1.389,1.290,8.192
bcrA,qacC,0.031,0.004,0.022,0.040,3.825,0.750,1.963,5.687
bcrA,gyrA_S83R,0.031,0.003,0.023,0.038,3.727,1.027,1.177,6.278
bcrA,lsaE,0.130,0.004,0.121,0.139,3.258,0.275,2.576,3.941
bcrA,bcrC,0.050,0.003,0.043,0.057,2.589,0.447,1.478,3.700
bcrA,lnuB,0.090,0.006,0.075,0.106,2.208,0.132,1.880,2.535
bcrA,merA,0.021,0.006,0.007,0.035,2.041,0.122,1.738,2.344
bcrA,gyrA_S83Y,0.019,0.003,0.010,0.027,1.990,0.243,1.386,2.593
bcrA,fexA,0.051,0.001,0.049,0.054,1.751,0.201,1.253,2.249
bcrA,lnuG,0.016,0.001,0.013,0.018,1.535,0.038,1.441,1.630
bcrA,vanB,0.059,0.011,0.030,0.087,1.445,0.271,0.772,2.117
bcrA,aadD1,0.032,0.002,0.026,0.038,1.387,0.105,1.127,1.647
bcrA,vanH_B,0.054,0.006,0.039,0.069,1.336,0.144,0.978,1.694
bcrA,vanS_B,0.053,0.006,0.038,0.068,1.305,0.143,0.950,1.661
bcrA,vanR_B,0.053,0.006,0.038,0.068,1.305,0.143,0.950,1.661
bcrA,vanW_B,0.053,0.006,0.038,0.068,1.302,0.143,0.946,1.657
bcrA,vanY_B,0.053,0.006,0.038,0.068,1.302,0.143,0.946,1.657
bcrA,cadC,0.018,0.004,0.007,0.029,1.184,0.181,0.735,1.634
bcrA,tetS,0.017,0.007,-0.001,0.036,1.182,0.147,0.816,1.548
bcrA,catA,0.110,0.012,0.079,0.140,1.160,0.023,1.103,1.216
bcrA,vanX_B,0.046,0.004,0.036,0.057,1.148,0.072,0.970,1.325
bcrA,dfrF,0.062,0.009,0.039,0.084,1.137,0.012,1.107,1.166
bcrA,cadA,0.022,0.002,0.017,0.027,1.117,0.114,0.834,1.400
bcrA,qacH,0.011,0.000,0.010,0.012,1.105,0.058,0.961,1.249
bcrA,dfrG,0.098,0.007,0.081,0.114,1.104,0.018,1.058,1.149
bcrA,parC_S80I,0.178,0.014,0.143,0.212,1.100,0.004,1.091,1.110
bcrA,tcrB,0.072,0.012,0.042,0.103,1.066,0.014,1.032,1.101
bcrA,optrA,0.033,0.004,0.023,0.042,1.065,0.007,1.047,1.084
bcrA,bcrB,0.020,0.005,0.008,0.031,1.059,0.002,1.054,1.064
bcrA,aac6p_Ie_aph2pp_Ia,0.235,0.014,0.202,0.269,1.055,0.006,1.039,1.070
bcrA,gyrA_S83I,0.143,0.013,0.110,0.176,1.039,0.001,1.038,1.041
bcrA,arsA,0.141,0.006,0.126,0.155,1.034,0.025,0.972,1.096
bcrA,arsR,0.136,0.005,0.123,0.149,1.031,0.025,0.969,1.092
bcrA,arsD,0.133,0.006,0.119,0.147,1.029,0.024,0.968,1.090
bcrA,spw,0.052,0.006,0.038,0.066,1.027,0.015,0.991,1.064
bcrA,sat4,0.165,0.003,0.158,0.172,1.021,0.010,0.997,1.045
bcrA,str,0.185,0.003,0.178,0.191,1.018,0.008,0.997,1.039
bcrA,bleO,0.024,0.003,0.016,0.032,1.015,0.011,0.987,1.044
bcrA,arsB,0.125,0.004,0.116,0.135,1.012,0.008,0.991,1.033
bcrA,aph3p_IIIa,0.268,0.011,0.239,0.296,1.011,0.004,1.002,1.020
bcrA,vanR_A,0.163,0.011,0.135,0.190,1.008,0.004,0.999,1.017
bcrA,tetM,0.636,0.013,0.604,0.668,1.007,0.002,1.001,1.012
bcrA,ant6_Ia,0.263,0.007,0.247,0.280,1.000,0.000,1.000,1.000
bcrA,tetO,0.019,0.003,0.011,0.027,0.993,0.003,0.985,1.000
bcrA,ermB,0.504,0.004,0.492,0.515,0.954,0.005,0.942,0.966
bcrA,tetL,0.193,0.016,0.152,0.233,0.916,0.034,0.832,1.000
bcrA,vanY_A,0.106,0.006,0.090,0.121,0.656,0.009,0.634,0.679
bcrA,vanZ_A,0.106,0.006,0.090,0.121,0.656,0.009,0.634,0.679
bcrA,vanS_A,0.103,0.006,0.088,0.118,0.646,0.012,0.617,0.675
bcrA,vanH_A,0.101,0.006,0.086,0.115,0.622,0.011,0.594,0.650
bcrA,vanA,0.101,0.006,0.086,0.115,0.622,0.011,0.594,0.650
bcrA,vanX_A,0.101,0.006,0.086,0.115,0.622,0.011,0.594,0.650
bcrA,arsD2,0.060,0.029,-0.011,0.132,0.483,0.228,-0.084,1.050
bcrB,bcrC,0.977,0.001,0.974,0.980,540.622,70.231,366.159,715.085
bcrB,tcrB,0.479,0.029,0.407,0.552,8.062,0.689,6.350,9.774
bcrB,merA,0.027,0.009,0.004,0.050,2.733,0.814,0.711,4.754
bcrB,ant9_Ia,0.013,0.003,0.005,0.022,2.292,1.301,-0.940,5.524
bcrB,tetL,0.308,0.053,0.176,0.439,1.477,0.234,0.897,2.058
bcrB,lnuG,0.015,0.003,0.007,0.023,1.439,0.393,0.463,2.414
bcrB,blaPC1,0.006,0.003,0.000,0.013,1.327,0.600,-0.163,2.816
