Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
aadE,tet40,0.486003521,0.071631618,0.308060719,0.663946324,543.1132493,89.37608188,321.0907538,765.1357449
gyrB_S416A,gyrB_S366V,0.824337691,0.015133208,0.786744718,0.861930665,372.4608376,51.03215156,245.6899454,499.2317298
ant6_Ia,spw,0.673106973,0.122182309,0.369589291,0.976624655,301.2737457,181.424795,-149.4104293,751.9579207
rpoB_R505K,rpoB_H502N,0.37963608,0.112920078,0.099127057,0.660145104,297.7898194,66.19497552,133.3523844,462.2272544
sat4,aph3p_IIIa,0.826681121,0.079959661,0.628050311,1.025311931,222.7591792,5.330295889,209.5179902,236.0003683
aph3p_IIIa,sat4,0.855952162,0.018039313,0.811140025,0.9007643,218.314283,112.0620596,-60.06330542,496.6918714
cfrB,erm52,0.36443639,0.241413198,-0.235267238,0.964140018,202.3253398,295.6646938,-532.1464761,936.7971556
rpoB_H502N,erm52,0.247296507,0.187120042,-0.217535446,0.71212846,124.6133068,192.4097811,-353.3590866,602.5857002
gyrB_S366V,ant6_Ia,0.282151939,0.025551477,0.218678553,0.345625326,101.5784537,135.5887589,-235.2426955,438.3996029
gyrB_S366V,tet40,0.341665996,0.111210217,0.065404503,0.617927489,99.2081434,16.53234362,58.13952516,140.2767616
dfrF,cfrB,0.345217391,0.152240979,-0.032970166,0.723404949,96.09310541,96.0517045,-142.512556,334.6987668
rpoB_R505K,erm52,0.194204258,0.030886185,0.11747872,0.270929796,93.91779198,51.41001256,-33.79175897,221.6273429
gyrB_S416A,tet40,0.284997543,0.089248743,0.063291374,0.506703711,90.20357554,15.44072192,51.84669593,128.5604551
gyrB_D426V,aph2pp_If,0.526795188,0.184695384,0.06798642,0.985603957,71.72769299,35.96408834,-17.61205512,161.0674411
ant6_Ia,aph3p_IIIa,0.348254647,0.113329645,0.066728203,0.629781091,65.74645007,23.30648698,7.849926826,123.6429733
aph2pp_If,gyrB_D426V,0.557070999,0.23644143,-0.030282073,1.144424071,64.22045961,37.8127683,-29.71166411,158.1525833
gyrB_S416A,ant6_Ia,0.234211922,0.018987084,0.18704539,0.281378454,55.2256904,62.91335162,-101.0597389,211.5111197
spw,ant6_Ia,0.932503015,0.045565947,0.819310929,1.045695102,49.13428365,13.99183723,14.37663314,83.89193416
ant6_Ia,sat4,0.323833883,0.109516278,0.051780368,0.595887398,47.58035947,32.39739857,-32.89924007,128.059959
erm52,cfrB,0.521473452,0.444726879,-0.583289359,1.626236262,44.48422787,36.73643779,-46.77414264,135.7425984
vanR_Cd,vanG,0.983254581,0.002100703,0.978036146,0.988473016,38.62871167,7.162986819,20.83486599,56.42255736
vanR_Cd,vanT_Cd,0.983254581,0.002100703,0.978036146,0.988473016,38.62871167,7.162986819,20.83486599,56.42255736
aac6p_Ie_aph2pp_Ia,dfrF,0.441653064,0.044825756,0.330299714,0.553006414,37.87130508,11.73379437,8.722943984,67.01966617
vanG,vanT_Cd,0.984764603,0.001702751,0.980534735,0.988994471,34.81304975,6.507341823,18.64791652,50.97818298
vanT_Cd,vanG,0.984764603,0.001702751,0.980534735,0.988994471,34.81304975,6.507341823,18.64791652,50.97818298
gyrB_S366A,cfrB,0.137310894,0.079308823,-0.059703144,0.334324933,34.2763006,13.77163156,0.065671293,68.48692991
aac6p_Ie_aph2pp_Ia,cfrB,0.207902371,0.100727134,-0.0423177,0.458122442,34.13533354,23.73122758,-24.81630383,93.08697092
gyrB_S366V,spw,0.185449912,0.03090254,0.108683748,0.262216075,33.99056948,34.71331852,-52.24209415,120.2232331
tet40,aph3p_IIIa,0.270828418,0.027966346,0.201356163,0.340300672,33.77710468,3.021001818,26.27252014,41.28168922
vanR_Cd,vanS_Cd,0.974211911,0.006663147,0.957659736,0.990764087,33.50578175,5.681539696,19.39205473,47.61950877
vanG,vanR_Cd,0.986329231,0.00218871,0.980892175,0.991766288,31.77355011,6.595627998,15.38910187,48.15799835
vanT_Cd,vanR_Cd,0.986329231,0.00218871,0.980892175,0.991766288,31.77355011,6.595627998,15.38910187,48.15799835
vanG,vanS_Cd,0.975684008,0.005423491,0.962211309,0.989156706,30.52471387,5.104156401,17.84528647,43.20414128
vanT_Cd,vanS_Cd,0.975684008,0.005423491,0.962211309,0.989156706,30.52471387,5.104156401,17.84528647,43.20414128
cfrB,dfrF,0.684615385,0.201767339,0.183397528,1.185833241,29.81044121,10.42624078,3.910223286,55.71065913
tet40,sat4,0.264906526,0.029259294,0.19222241,0.337590642,29.74674662,8.188693006,9.404905509,50.08858772
aadE,aad9,0.278231397,0.094042856,0.044615991,0.511846803,29.4668828,15.09219413,-8.024205801,66.9579714
aad9,cfrC,0.271880722,0.070133072,0.097660513,0.446100932,26.01035267,7.855065944,6.497287133,45.52341821
gyrB_S416A,spw,0.155379367,0.027995305,0.085835173,0.22492356,25.48676268,24.05117031,-34.25965651,85.23318187
dfrF,cfrC,0.304622122,0.13033787,-0.019155098,0.628399341,23.98038222,11.3304692,-4.166063622,52.12682806
gyrB_S366A,gyrB_D426V,0.133662925,0.064281032,-0.02602001,0.293345861,23.07343974,2.969877106,15.69585603,30.45102346
vanS_Cd,vanG,0.982711587,0.001833105,0.978157902,0.987265273,22.7076178,6.258522326,7.160586474,38.25464913
vanS_Cd,vanT_Cd,0.982711587,0.001833105,0.978157902,0.987265273,22.7076178,6.258522326,7.160586474,38.25464913
gyrB_S416A,aph3p_IIIa,0.097705748,0.023978464,0.038139942,0.157271555,22.08321012,6.569342128,5.764059599,38.40236064
dfrF,aac6p_Ie_aph2pp_Ia,0.665552976,0.105229036,0.404149558,0.926956393,21.86287335,5.140173207,9.093975238,34.63177146
vanS_Cd,vanR_Cd,0.984292993,0.002584517,0.977872697,0.99071329,21.66151252,6.714759567,4.981125058,38.34189999
rpoB_H502N,rpoB_R505K,0.956650474,0.00975901,0.932407749,0.980893199,21.4487271,3.336260158,13.16099743,29.73645678
erm52,rpoB_H502N,0.46556975,0.438269199,-0.623151294,1.554290794,21.43240996,18.60651606,-24.78873826,67.65355819
aph3p_IIIa,ant6_Ia,0.79734249,0.038672397,0.701274931,0.893410049,21.04659456,7.392113145,2.683567526,39.40962159
sat4,erm52,0.173099693,0.122295729,-0.130699739,0.476899126,20.89654538,22.43527578,-34.83576927,76.62886002
aadE,aph3p_IIIa,0.144906318,0.026357399,0.079430908,0.210381728,20.82327803,3.578348229,11.93416825,29.71238781
ermB,aac6p_Ie_aph2pp_Ia,0.211489624,0.085443497,-0.000763789,0.423743036,20.8044862,11.31469761,-7.302780843,48.91175324
gyrB_S366V,aph3p_IIIa,0.112788925,0.030107096,0.037998751,0.187579098,20.71045616,5.753050396,6.419086711,35.0018256
blaCDD,vanZ1,0.822048619,0.019636166,0.773269678,0.87082756,20.46539657,15.90364075,-19.04143718,59.97223033
gyrB_S366V,gyrB_S416A,0.990725289,0.00149847,0.987002883,0.994447695,20.38325687,0.84369197,18.28740983,22.47910391
cfrC,dfrF,0.4525672,0.145978874,0.089935574,0.815198825,18.59896607,6.976701764,1.267878114,35.93005403
sat4,ant6_Ia,0.715411665,0.094362947,0.481001109,0.949822221,18.43349758,8.054966093,-1.576147455,38.44314262
aadE,sat4,0.139804835,0.024663267,0.078537883,0.201071787,17.35410741,7.247712848,-0.650209398,35.35842422
blaCDD_2,cfrC,0.141679569,0.042641492,0.035752231,0.247606906,17.10353487,8.495980315,-4.001650224,38.20871997
gyrB_S416A,sat4,0.093816546,0.022052685,0.039034638,0.148598453,16.19669096,10.2265299,-9.207417624,41.60079955
cfrC,aad9,0.545081443,0.139748583,0.197926717,0.89223617,15.76452448,1.996058824,10.80603948,20.72300948
gyrB_S366V,sat4,0.10777791,0.027770743,0.038791559,0.176764261,15.63521673,8.820390576,-6.275848136,37.54628159
tetM,ant6_Ia,0.223630232,0.04610006,0.109111335,0.33814913,15.14370128,0.336148448,14.30866224,15.97874031
gyrB_S366A,erm52,0.078097313,0.039934529,-0.021105557,0.177300183,14.79652839,14.48251191,-21.18002561,50.77308239
tetM,dfrF,0.135360238,0.045544861,0.022220533,0.248499944,14.76964431,3.19707601,6.827667227,22.7116214
cfrB,aac6p_Ie_aph2pp_Ia,0.610199303,0.15716309,0.219784544,1.000614061,14.70474023,5.265899645,1.623520333,27.78596012
erm52,rpoB_R505K,0.850110536,0.090477582,0.625351763,1.07486931,14.53155412,0.782316358,12.58817256,16.47493569
aph3p_IIIa,tet40,0.696578774,0.069770982,0.523258046,0.869899502,14.52973139,2.658531724,7.925572477,21.1338903
erm52,sat4,0.293578132,0.262250351,-0.357887854,0.945044119,14.38146168,12.25554369,-16.06299658,44.82591995
tet40,aadE,0.987615362,0.003542568,0.978815135,0.99641559,13.68164124,1.366822264,10.28626651,17.07701597
sat4,tet40,0.659984751,0.114873721,0.374622608,0.945346894,13.46348096,1.613177619,9.456125605,17.47083632
ermB,dfrF,0.133013946,0.047373963,0.015330498,0.250697393,13.25331903,0.854535409,11.13053539,15.37610266
aac6p_Ie_aph2pp_Ia,erm52,0.114757176,0.056346704,-0.025215795,0.254730148,12.82953081,10.02353885,-12.07032005,37.72938166
tetM,aph3p_IIIa,0.089808853,0.01244392,0.058896443,0.120721264,12.34123404,0.452882867,11.21621064,13.46625745
rpoB_R505K,cfrC,0.149572644,0.060384578,-0.000430964,0.299576252,12.32920713,7.247131012,-5.673664318,30.33207858
sat4,cfrB,0.192564204,0.129575617,-0.129319474,0.514447882,12.30874479,6.29859957,-3.337843936,27.95533351
cfrB,sat4,0.238828015,0.104364971,-0.020428944,0.498084974,11.76619827,5.952290522,-3.020111089,26.55250763
blaCDD,vanR_Cd,0.672364334,0.017573585,0.628709129,0.71601954,11.28178996,8.027993926,-8.660852503,31.22443242
tetM,spw,0.154134603,0.054476103,0.018808462,0.289460744,11.26208514,2.497449305,5.058077141,17.46609315
vanZ1,blaCDD_1,0.040553679,0.006930422,0.023337557,0.0577698,10.07016581,1.327100157,6.773466264,13.36686536
gyrA_T82I,gyrB_D426V,0.062575907,0.042296466,-0.04249434,0.167646153,10.05526772,3.693868198,0.879190433,19.23134502
tetM,sat4,0.086701226,0.011835492,0.057300234,0.116102219,9.781143849,2.603455385,3.313802145,16.24848555
aadE,cfrC,0.102005817,0.041297248,-0.000582234,0.204593869,9.768338999,5.019308347,-2.700314153,22.23699215
tetM,aph2pp_If,0.063636149,0.018728004,0.017113208,0.11015909,9.531766281,4.20239299,-0.907556625,19.97108919
aac6p_Ie_aph2pp_Ia,rpoB_H502N,0.180169792,0.111443135,-0.096670303,0.457009886,9.046288847,4.632317118,-2.4610248,20.55360249
blaCDD,vanG,0.669887755,0.016311221,0.629368437,0.710407073,8.722524611,5.691068077,-5.414872219,22.85992144
blaCDD,vanT_Cd,0.669887755,0.016311221,0.629368437,0.710407073,8.722524611,5.691068077,-5.414872219,22.85992144
blaCDD_2,aac6p_Ie_aph2pp_Ia,0.258800938,0.076266338,0.069344852,0.448257024,8.675903325,3.008447672,1.202505008,16.14930164
gyrB_S366V,aadE,0.473127571,0.100869795,0.22255311,0.723702033,8.6363801,1.984478356,3.706662579,13.56609762
ermB,rpoB_H502N,0.078980897,0.015985469,0.03927079,0.118691004,8.188845586,6.441364384,-7.812390596,24.19008177
aad9,aadE,0.783726558,0.126812515,0.468706808,1.098746308,8.027316684,2.496344387,1.826053451,14.22857992
tetM,tet40,0.206553341,0.03982129,0.107631773,0.305474909,7.978516232,0.941536709,5.639609387,10.31742308
cfrB,gyrB_S366A,0.813071469,0.038582796,0.71722649,0.908916448,7.943329042,2.338665402,2.133762122,13.75289596
erm52,aac6p_Ie_aph2pp_Ia,0.391421518,0.216412178,-0.146176135,0.929019172,7.806970807,3.987238989,-2.097879931,17.71182155
gyrB_S366V,aad9,0.156189737,0.030916714,0.079388361,0.232991114,7.703718792,1.54846529,3.85711777,11.55031981
rpoB_R505K,cfrB,0.102272773,0.079168537,-0.094392776,0.298938321,7.586832119,5.856499227,-6.961518469,22.13518271
ermB,rpoB_R505K,0.21465435,0.019647176,0.165848058,0.263460642,7.564295824,2.395386009,1.613827104,13.51476454
rpoB_H502N,aac6p_Ie_aph2pp_Ia,0.327605484,0.127736256,0.010291032,0.644919935,7.489698622,3.444196151,-1.066158923,16.04555617
cfrC,rpoB_R505K,0.459696505,0.147261185,0.093879442,0.825513567,7.474278669,2.628450632,0.944845329,14.00371201
tet40,gyrB_S366V,0.95768883,0.003818764,0.948202494,0.967175166,7.412041713,1.474658946,3.748785814,11.07529761
gyrB_S416A,aadE,0.402224737,0.079933192,0.203659681,0.600789793,7.335496441,1.555279514,3.471967947,11.19902494
blaCDD,vanS_Cd,0.664714349,0.014458868,0.628796531,0.700632167,7.216826153,4.405289316,-3.726519168,18.16017147
cfrC,blaCDD_2,0.624900323,0.150107763,0.252011969,0.997788676,7.091778729,1.939345891,2.274176465,11.90938099
gyrB_D426V,gyrB_S366A,0.755585518,0.060526487,0.605229389,0.905941647,7.073948739,0.459316615,5.932943015,8.214954464
aph3p_IIIa,erm52,0.084092322,0.053994969,-0.050038618,0.218223262,7.064978761,6.891687463,-10.05492196,24.18487948
gyrB_S366A,aph2pp_If,0.073797957,0.038817299,-0.022629559,0.170225473,6.925533907,5.158036088,-5.887738057,19.73880587
vanZ1,gyrA_T82I,0.350449954,0.02003895,0.300670443,0.400229465,6.736089254,1.322703431,3.450311779,10.02186673
tet40,ant6_Ia,0.279110408,0.030119023,0.204290608,0.353930208,6.658380577,1.928360372,1.868067855,11.4486933
spw,erm52,0.060417359,0.044810204,-0.050897359,0.171732078,6.621460779,7.96933373,-13.17546168,26.41838324
gyrB_S366A,dfrF,0.137471855,0.058453494,-0.007734675,0.282678385,6.52248336,3.0998362,-1.177936645,14.22290337
aph3p_IIIa,aadE,0.755496026,0.059080824,0.608731123,0.902260929,6.507751837,0.540880162,5.164131029,7.851372645
gyrB_S416A,aad9,0.132463049,0.027943862,0.063046648,0.201879451,6.414454273,1.339473958,3.0870165,9.741892045
erm52,aph3p_IIIa,0.142679793,0.128854581,-0.177412731,0.462772317,6.241535108,5.512871938,-7.453197974,19.93626819
ant6_Ia,gyrB_S366V,0.890268617,0.082793042,0.684599299,1.095937934,6.240765413,0.840692903,4.152368469,8.329162357
aac6p_Ie_aph2pp_Ia,blaCDD_2,0.483774233,0.083689638,0.275877647,0.691670819,6.146857333,1.189873677,3.19104726,9.102667406
ant6_Ia,tet40,0.318041099,0.127441812,0.001458088,0.63462411,6.136932293,0.758045214,4.253843591,8.020020996
aph3p_IIIa,cfrB,0.104087715,0.065708398,-0.059140995,0.267316426,6.067302769,2.302796066,0.34684022,11.78776532
aadE,gyrB_S366V,0.661077964,0.037567341,0.567755516,0.754400412,6.009119959,1.562627743,2.127337452,9.890902465
sat4,aadE,0.706078487,0.105451038,0.444123587,0.968033387,6.002837558,0.340230902,5.157657145,6.848017972
tetM,cfrB,0.051212252,0.022017327,-0.003481821,0.105906325,5.981527867,2.180205557,0.565597025,11.39745871
cfrC,cfrB,0.097564035,0.047073617,-0.019373312,0.214501382,5.914118811,1.309513849,2.661106073,9.167131548
cfrB,aph3p_IIIa,0.136322682,0.053964668,0.002267016,0.270378349,5.899762952,2.265510724,0.271922325,11.52760358
cfrB,cfrC,0.120561066,0.02465798,0.059307247,0.181814885,5.801634491,1.364619067,2.411732806,9.191536177
rpoB_R505K,dfrF,0.141928706,0.061572824,-0.011026668,0.294884081,5.727963723,2.992181858,-1.705028072,13.16095552
ermB,aph2pp_If,0.051084193,0.025782645,-0.012963447,0.115131833,5.667585393,4.654871365,-5.895756107,17.23092689
ermB,cfrB,0.046394357,0.016063645,0.00649005,0.086298664,5.642791516,3.434668944,-2.889399135,14.17498217
tet40,gyrB_S416A,0.962829638,0.003937468,0.953048426,0.97261085,5.642757952,0.780398865,3.704139701,7.581376202
aadE,rpoB_H502N,0.0941132,0.048211944,-0.025651907,0.213878307,5.567431217,3.480456219,-3.078501332,14.21336376
tetM,aadE,0.368205722,0.016469788,0.327292501,0.409118942,5.540655515,0.686632007,3.834967052,7.246343979
blaCDD,blaCDD_1,0.034014821,0.005580203,0.02015283,0.047876813,5.3747577,2.771974158,-1.511207842,12.26072324
aad9,spw,0.183381001,0.002180239,0.177964988,0.188797014,5.355250829,1.961912424,0.481590188,10.22891147
aadE,ant6_Ia,0.195256225,0.030145291,0.120371171,0.270141279,5.351400644,1.838727164,0.783749155,9.919052133
blaCDD,gyrA_T82I,0.297613389,0.01112647,0.269973706,0.325253072,5.328917899,2.856251293,-1.766403652,12.42423945
erm52,gyrB_S366A,0.554903188,0.243009749,-0.048766494,1.15857287,5.292332801,3.01707972,-2.20250871,12.78717431
cfrB,rpoB_R505K,0.328373729,0.194869485,-0.155708908,0.812456365,5.288487646,3.427422466,-3.225701757,13.80267705
spw,aad9,0.197721026,0.017747208,0.153634517,0.241807536,5.252727935,1.828132466,0.711395135,9.794060735
spw,gyrB_S366V,0.818054329,0.124626862,0.508464042,1.127644616,5.111965373,0.688299626,3.402134316,6.821796431
cfrC,aadE,0.570888679,0.102406194,0.316497591,0.825279768,4.853941592,1.683812841,0.671118614,9.036764569
ant6_Ia,gyrB_S416A,0.888413418,0.076124698,0.699309184,1.077517652,4.845977262,0.507011192,3.58649164,6.105462884
aph3p_IIIa,gyrB_S366V,0.821012324,0.04170229,0.717418092,0.924606556,4.820860945,0.463858826,3.668571743,5.973150148
tetM,gyrB_S366V,0.487416906,0.030261251,0.412243792,0.56259002,4.792152472,0.822131784,2.749863903,6.83444104
dfrF,rpoB_R505K,0.293491211,0.130263774,-0.030101944,0.617084365,4.667758689,2.149076466,-0.670843206,10.00636058
aac6p_Ie_aph2pp_Ia,ermB,0.832507627,0.068865928,0.661435179,1.003580075,4.60412403,0.939237683,2.27092828,6.93731978
vanR_Cd,gyrB_I139R,0.171460568,0.010622512,0.145072787,0.19784835,4.600121453,0.447228554,3.489144136,5.71109877
vanT_Cd,gyrB_I139R,0.171760062,0.010456881,0.145783729,0.197736394,4.579092093,0.476520225,3.395350233,5.762833954
erm52,spw,0.206144134,0.235502337,-0.378876103,0.79116437,4.562765948,4.481964999,-6.571052328,15.69658422
ant6_Ia,tetM,0.808135394,0.02312933,0.750678952,0.865591835,4.527205897,0.671246984,2.859735949,6.194675845
sat4,gyrB_S366V,0.758787201,0.081805869,0.555570157,0.962004245,4.438733356,0.723765732,2.640799606,6.236667106
aadE,gyrB_S416A,0.676847424,0.035963803,0.587508385,0.766186463,4.430165057,0.83484502,2.356295059,6.504035054
tetM,cfrC,0.057968342,0.010210808,0.032603289,0.083333396,4.419789488,0.489934499,3.202724722,5.636854254
aph3p_IIIa,aph2pp_If,0.072978325,0.01225749,0.042529032,0.103427618,4.413974155,2.224877292,-1.112927429,9.94087574
cfrC,erm52,0.067718093,0.032334438,-0.012605105,0.14804129,4.40789555,1.609386555,0.409957715,8.405833384
dfrF,gyrB_S366A,0.449084567,0.087663456,0.23131647,0.666852665,4.367015631,1.678185857,0.198170857,8.535860406
erm52,cfrC,0.091515325,0.029731064,0.017659268,0.165371382,4.329018007,1.608744712,0.3326746,8.325361415
aph2pp_If,aph3p_IIIa,0.096664719,0.023774085,0.037606618,0.155722819,4.30031149,2.084793703,-0.878603169,9.479226148
vanS_Cd,blaCDD_2,0.138206122,0.007095293,0.120580438,0.155831806,4.286079989,0.744619561,2.436342456,6.135817522
tetM,aac6p_Ie_aph2pp_Ia,0.138771873,0.053842185,0.005020471,0.272523275,4.267501471,0.56864032,2.854920607,5.680082335
vanG,gyrB_I139R,0.170430745,0.010765459,0.143687862,0.197173627,4.241734631,0.38101681,3.295236403,5.188232858
gyrB_S366V,aph2pp_If,0.04463702,0.019291348,-0.003285345,0.092559386,4.220527788,2.796984394,-2.727566625,11.1686222
aadE,blaCDD_2,0.295355688,0.002988731,0.287931269,0.302780107,4.182667457,0.384778862,3.226823776,5.138511139
aph3p_IIIa,gyrB_D426V,0.076303045,0.024272009,0.016008033,0.136598056,4.155965934,1.445567926,0.564976135,7.746955734
gyrB_S366V,tetM,0.569156012,0.071669427,0.391119286,0.747192738,4.142805608,0.57587978,2.712240928,5.573370288
dfrF,tetM,0.802151193,0.009924772,0.777496694,0.826805693,4.137919049,0.666750926,2.481617929,5.794220168
spw,gyrB_S416A,0.821517442,0.117027027,0.53080619,1.112228694,4.117647087,0.492236466,2.894863917,5.340430256
aph3p_IIIa,gyrB_S416A,0.858402858,0.042575509,0.752639432,0.964166285,4.116239963,0.274746489,3.433731849,4.798748077
spw,aph3p_IIIa,0.090851615,0.018495017,0.044907446,0.136795785,4.105926113,0.723381211,2.308947567,5.902904659
tetM,aad9,0.114657567,0.031376797,0.036713282,0.192601853,4.10538416,0.2605342,3.458181328,4.752586993
gyrB_D426V,aph3p_IIIa,0.0937937,0.01115642,0.066079615,0.121507784,4.070448073,1.334891392,0.754394026,7.38650212
dfrF,ermB,0.787882732,0.030794118,0.711385903,0.864379561,3.99741371,0.450940171,2.877216225,5.117611195
aph3p_IIIa,cfrC,0.083651996,0.009722772,0.059499292,0.1078047,3.978178447,0.791502096,2.011978242,5.944378652
cfrC,aph3p_IIIa,0.092020294,0.003049298,0.084445417,0.09959517,3.950250972,0.776311409,2.021786524,5.878715421
spw,tetM,0.753840491,0.049421324,0.631071116,0.876609867,3.939874029,0.623054823,2.392120045,5.487628012
rpoB_R505K,aac6p_Ie_aph2pp_Ia,0.17149903,0.08530172,-0.040402188,0.383400249,3.929595164,2.198659869,-1.532178733,9.39136906
gyrB_S416A,aph2pp_If,0.039571822,0.017229114,-0.00322767,0.082371314,3.925790029,2.748561312,-2.902014779,10.75359484
spw,cfrB,0.059332274,0.049650743,-0.06400701,0.182671558,3.881757467,2.614885355,-2.613977856,10.37749279
ant6_Ia,aadE,0.441860497,0.1214708,0.140110301,0.743610693,3.84567919,0.626278652,2.289916772,5.401441608
aph3p_IIIa,spw,0.160441131,0.063341223,0.003092811,0.317789452,3.837710868,0.484323108,2.634585571,5.040836166
aadE,tetM,0.606305723,0.01590418,0.56679755,0.645813897,3.829846195,0.436812188,2.744744565,4.914947825
gyrB_S366A,aac6p_Ie_aph2pp_Ia,0.154550754,0.05295247,0.023009526,0.286091981,3.828372987,1.051030603,1.217468231,6.439277744
sat4,aph2pp_If,0.064258359,0.009303104,0.041148166,0.087368551,3.827537838,1.826019093,-0.708545052,8.363620729
aad9,gyrB_S366V,0.635213952,0.065048889,0.473623553,0.796804351,3.818798214,0.197843082,3.327328753,4.310267675
aph3p_IIIa,tetM,0.774203077,0.029791932,0.700195815,0.84821034,3.810515479,0.35324834,2.932997956,4.688033001
sat4,gyrB_S416A,0.797001004,0.081420128,0.594742195,0.999259814,3.809187305,0.512711169,2.535542154,5.082832455
gyrA_T82I,aph2pp_If,0.037980138,0.023602186,-0.020650943,0.096611219,3.783413145,3.700485036,-5.409101285,12.97592758
dfrF,aph3p_IIIa,0.085792161,0.010608971,0.059438017,0.112146305,3.766730893,0.536590908,2.433765182,5.099696604
rpoB_R505K,sat4,0.078097223,0.040962673,-0.023659699,0.179854144,3.757245075,2.165504083,-1.622165283,9.136655433
aph2pp_If,gyrB_S366A,0.44599849,0.223882252,-0.110155855,1.002152835,3.748249869,1.238404091,0.671883565,6.824616173
blaCDD_2,aadE,0.390370342,0.063913388,0.231600685,0.549139999,3.730691,0.064394893,3.570725218,3.890656783
aph2pp_If,sat4,0.089284232,0.025312566,0.026404331,0.152164133,3.725654111,1.697766111,-0.491830711,7.943138933
tet40,tetM,0.688773719,0.035133729,0.601496697,0.77605074,3.723177412,0.293437405,2.994238488,4.452116337
aac6p_Ie_aph2pp_Ia,rpoB_R505K,0.224938262,0.102742893,-0.030289234,0.480165757,3.674328272,1.902864035,-1.052648037,8.40130458
vanR_Cd,blaCDD_2,0.134613551,0.006912543,0.117441841,0.15178526,3.662776992,0.66604555,2.008228123,5.31732586
aph3p_IIIa,dfrF,0.125349773,0.043287279,0.01781821,0.232881335,3.636341341,0.43046406,2.567009336,4.705673345
sat4,gyrB_D426V,0.067871642,0.023027402,0.010668403,0.12507488,3.634210046,1.191874045,0.673430783,6.594989308
ant6_Ia,aad9,0.143809451,0.021633221,0.090069551,0.197549351,3.627336092,0.415243501,2.59581405,4.658858133
rpoB_R505K,ermB,0.667452055,0.110471599,0.39302539,0.94187872,3.563775343,0.317794886,2.774329083,4.353221603
dfrF,erm52,0.053716525,0.041608665,-0.04964513,0.15707818,3.562427603,2.441174699,-2.501786527,9.626641733
gyrB_D426V,sat4,0.086771155,0.014886342,0.049791433,0.123750878,3.557450603,1.090674587,0.84806473,6.266836476
vanZ1,ermB,0.254272465,0.03204685,0.174663676,0.333881255,3.557169987,2.105246761,-1.672552885,8.786892859
tetM,gyrB_D426V,0.046237928,0.020418009,-0.004483218,0.096959074,3.530054566,1.799308659,-0.939675929,7.99978506
sat4,tetM,0.722371588,0.079252223,0.525498153,0.919245024,3.51873017,0.08892506,3.297828075,3.739632266
gyrB_S416A,tetM,0.489398801,0.054555475,0.353875489,0.624922113,3.514928282,0.46474294,2.360442818,4.669413745
sat4,cfrC,0.073983866,0.005714667,0.059787845,0.088179886,3.511662651,0.819891684,1.474938801,5.548386502
vanG,blaCDD_2,0.13414179,0.007231487,0.11617778,0.1521058,3.511452268,0.683131103,1.814460532,5.208444004
vanT_Cd,blaCDD_2,0.13414179,0.007231487,0.11617778,0.1521058,3.511452268,0.683131103,1.814460532,5.208444004
aad9,ant6_Ia,0.185888744,0.002459325,0.179779442,0.191998046,3.495438803,0.357937058,2.606273859,4.384603748
rpoB_H502N,aadE,0.431313131,0.179820677,-0.015386194,0.878012457,3.489204343,1.531324539,-0.314816694,7.29322538
cfrB,spw,0.145429198,0.112109123,-0.133065302,0.423923699,3.484789745,2.156664132,-1.872660958,8.842240448
cfrC,sat4,0.084838441,0.006148778,0.069564029,0.100112852,3.477811565,0.786146478,1.524915453,5.430707677
aph2pp_If,tetM,0.707115059,0.074335454,0.522455554,0.891774564,3.448873353,0.795181659,1.473532607,5.424214099
tetM,gyrB_S416A,0.504311022,0.029483712,0.431069421,0.577552622,3.442892173,0.402452982,2.443143543,4.442640803
blaCDD_2,rpoB_H502N,0.079451946,0.042160867,-0.025281455,0.184185346,3.362008477,1.186245963,0.415210145,6.308806809
erm52,dfrF,0.117621288,0.094782781,-0.117832192,0.353074767,3.292485344,2.067123314,-1.842533634,8.427504323
sat4,rpoB_R505K,0.212558133,0.103884466,-0.045505186,0.470621452,3.241157108,1.7264085,-1.047479352,7.529793569
blaCDD_2,aad9,0.119368794,0.045365649,0.006674275,0.232063313,3.241070339,1.256874857,0.118820107,6.363320571
vanS_Cd,gyrB_I139R,0.164696376,0.013585407,0.130948353,0.198444399,3.223486131,0.843818383,1.127325065,5.319647198
aac6p_Ie_aph2pp_Ia,gyrB_S366A,0.33932233,0.027202649,0.271747204,0.406897456,3.20517992,0.759780823,1.317779726,5.092580115
aad9,gyrB_S416A,0.64607336,0.063215447,0.489037484,0.803109237,3.144575688,0.186479975,2.68133375,3.607817627
blaCDD_1,aph3p_IIIa,0.072883512,0.003427207,0.064369856,0.081397167,3.13977364,0.628321699,1.578936013,4.700611268
aph2pp_If,erm52,0.04992979,0.019235539,0.002146062,0.097713519,3.110776672,0.637121181,1.52807992,4.693473423
erm52,aph2pp_If,0.057479557,0.013093466,0.024953586,0.090005529,3.103611944,0.685004098,1.401967432,4.805256455
aph3p_IIIa,blaCDD_1,0.095872687,0.012777803,0.064130864,0.127614509,3.083498549,0.599279922,1.594804694,4.572192404
