Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
merP,gyrA_S83F,0.499190728,0.064457518,0.486400958,0.511980498,7.502822164,3.080028431,6.891677701,8.113966626
merR,gyrA_S83F,0.497694983,0.062954688,0.485203407,0.510186559,7.288858872,3.01155155,6.691301708,7.886416036
catA1,gyrA_S83F,0.486739996,0.063774878,0.474085677,0.499394316,6.858805241,2.589651272,6.344962246,7.372648237
sul1,gyrA_S83F,0.480933512,0.062654662,0.468501468,0.493365557,7.312790601,2.793168431,6.758565386,7.867015816
dfrA7,gyrA_S83F,0.480851506,0.061872534,0.468574653,0.493128359,7.242141091,2.665226089,6.713302412,7.770979769
qacEdelta1,gyrA_S83F,0.480217253,0.061881846,0.467938552,0.492495954,7.393646639,2.937145252,6.810853299,7.976439978
aph3pp_Ib,gyrA_S83F,0.345439243,0.052174787,0.335086634,0.355791853,7.487142599,2.763415222,6.938821066,8.035464132
aph6_Id,gyrA_S83F,0.344117131,0.049954594,0.334205056,0.354029206,7.363125309,2.648706447,6.837564486,7.888686132
blaTEM,gyrA_S83F,0.343698336,0.05235435,0.333310097,0.354086575,6.425304547,2.486522303,5.931924577,6.918684517
sul2,gyrA_S83F,0.343325225,0.051540478,0.333098476,0.353551974,7.587911166,2.918426518,7.008832029,8.166990303
blaTEM_1,gyrA_S83F,0.333981389,0.050432441,0.323974499,0.34398828,6.160566334,2.280303353,5.708104677,6.613027991
catA1,gyrB_S464F,0.200897618,0.034553413,0.194041472,0.207753765,1.000255137,0.097601443,0.980888894,1.019621381
merP,gyrB_S464F,0.13247959,0.025424708,0.127434776,0.137524403,0.639094647,0.077918864,0.623633854,0.654555441
merC,gyrB_S464F,0.131979664,0.022186008,0.127577478,0.136381849,0.637662483,0.078703555,0.62204599,0.653278976
merT,gyrB_S464F,0.130428651,0.021996296,0.126064109,0.134793194,0.62999579,0.075262078,0.615062161,0.644929419
merR,gyrB_S464F,0.130367339,0.020774788,0.12624517,0.134489507,0.629735234,0.073369274,0.615177178,0.64429329
blaTEM_1,gyrB_S464F,0.130226497,0.023218018,0.125619538,0.134833455,0.922630439,0.138425657,0.895163785,0.950097092
aph3pp_Ib,gyrB_S464F,0.12047993,0.021090775,0.116295063,0.124664798,0.867074261,0.146981407,0.837909961,0.896238561
aph6_Id,gyrB_S464F,0.118596117,0.02044576,0.114539235,0.122652999,0.851766546,0.141840113,0.82362239,0.879910702
sul1,gyrB_S464F,0.11444622,0.018955721,0.110684994,0.118207446,0.5731317,0.076891759,0.557874706,0.588388693
dfrA7,gyrB_S464F,0.11279162,0.020005346,0.108822125,0.116761114,0.563774626,0.077438644,0.548409119,0.579140132
qacEdelta1,gyrB_S464F,0.112699747,0.019317226,0.10886679,0.116532703,0.562214247,0.061861264,0.54993963,0.574488864
sul2,gyrB_S464F,0.10764242,0.018306388,0.104010036,0.111274805,0.779977254,0.152955157,0.749627632,0.810326875
blaTEM,gyrB_S464F,0.09838103,0.019134148,0.0945844,0.102177661,0.672697114,0.137409821,0.645432024,0.699962204
gyrA_S83Y,blaTEM_1,0.096911159,0.027560384,0.091442581,0.102379737,0.413503541,0.102696272,0.393126372,0.433880709
gyrA_S83F,gyrB_S464F,0.096672229,0.018496488,0.093002124,0.100342333,0.31003483,0.061122553,0.297906789,0.322162871
gyrA_S83Y,blaTEM,0.095933801,0.030121475,0.089957047,0.101910556,0.407616132,0.107883297,0.386209746,0.429022519
gyrA_S83Y,catA1,0.09093319,0.028112619,0.085355036,0.096511343,0.371203931,0.102527952,0.350860161,0.391547701
gyrA_S83Y,merC,0.089474643,0.027119851,0.084093476,0.09485581,0.364335461,0.102129732,0.344070706,0.384600216
gyrA_S83Y,merP,0.08944531,0.027153055,0.084057555,0.094833065,0.363105089,0.102772025,0.34271289,0.383497288
gyrA_S83Y,merR,0.089215403,0.027931994,0.083673089,0.094757717,0.362438772,0.102682637,0.342064309,0.382813235
gyrA_S83Y,qacEdelta1,0.088810523,0.02800206,0.083254307,0.094366739,0.363823928,0.108277739,0.342339275,0.38530858
gyrA_S83Y,dfrA7,0.088405875,0.02717616,0.083013536,0.093798215,0.361605554,0.10239822,0.341287526,0.381923583
gyrA_S83Y,merT,0.088225605,0.027672467,0.082734787,0.093716423,0.359478364,0.10461524,0.33872043,0.380236297
gyrA_S83Y,sul1,0.087695826,0.02862331,0.08201634,0.093375312,0.35814618,0.107360215,0.336843584,0.379448775
catA1,gyrA_S83Y,0.085867515,0.02677223,0.080555324,0.091179706,0.368944943,0.104829834,0.348144429,0.389745456
merP,gyrA_S83Y,0.084978028,0.02604766,0.079809607,0.090146449,0.363077969,0.105926978,0.342059758,0.384096179
merC,gyrA_S83Y,0.084699213,0.02604579,0.079531163,0.089867263,0.360931641,0.105990423,0.339900842,0.38196244
merR,gyrA_S83Y,0.084199038,0.025620368,0.079115402,0.089282675,0.357689195,0.102066465,0.337436994,0.377941396
merT,gyrA_S83Y,0.083681319,0.025846995,0.078552715,0.088809924,0.356681962,0.103308302,0.336183353,0.37718057
sul1,gyrA_S83Y,0.081073831,0.025252505,0.076063186,0.086084476,0.358476959,0.10779931,0.337087237,0.379866681
dfrA7,gyrA_S83Y,0.081026393,0.025828897,0.07590138,0.086151407,0.356130495,0.106172001,0.335063667,0.377197324
qacEdelta1,gyrA_S83Y,0.080816679,0.025271504,0.075802264,0.085831094,0.355765778,0.101590377,0.335608044,0.375923513
blaTEM_1,gyrA_S83Y,0.064841645,0.021036556,0.060667535,0.069015754,0.396390334,0.104390832,0.375676928,0.41710374
blaTEM,gyrA_S83Y,0.064402584,0.019700005,0.060493676,0.068311493,0.384038838,0.098264301,0.364541069,0.403536607
gyrA_S83Y,aph6_Id,0.064084051,0.029800205,0.058171044,0.069997058,0.269048757,0.119758532,0.245286066,0.292811448
gyrB_S464F,catA1,0.061929816,0.022034405,0.057557712,0.06630192,1.001268993,0.099664316,0.98149343,1.021044555
gyrA_S83Y,gyrB_S464F,0.060371258,0.014113724,0.057570789,0.063171727,0.275707643,0.084259139,0.258988801,0.292426484
gyrB_S464F,blaTEM_1,0.056246611,0.020032418,0.052271745,0.060221477,0.894919663,0.140311192,0.867078879,0.922760448
gyrA_S83Y,aph3pp_Ib,0.055795205,0.027930497,0.050253188,0.061337221,0.233251678,0.11238056,0.210952936,0.255550419
gyrA_S83Y,sul2,0.055777498,0.026770379,0.050465675,0.061089322,0.233662487,0.106168582,0.212596337,0.254728637
gyrB_S464F,aph3pp_Ib,0.054462349,0.018874891,0.050717161,0.058207536,0.870047738,0.156864484,0.838922421,0.901173055
gyrB_S464F,aph6_Id,0.051820561,0.017690688,0.048310344,0.055330777,0.837720734,0.153303148,0.807302063,0.868139404
