Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
tetX5,blaADC_152,0.014879115,0.012342099,0.012430174,0.017328055,1.110809154,0.908763177,0.930490824,1.291127484
tetX5,aac3_Ia,0.014838988,0.005591845,0.013729445,0.015948532,1.190615266,0.335683397,1.124008398,1.257222135
tetX5,blaOXA_237,0.014785206,0.013826081,0.012041812,0.017528601,1.315950952,2.422416912,0.835290882,1.796611022
tetX5,aac6p_Ian,0.014686044,0.008042861,0.013090166,0.016281922,1.137441372,0.555737633,1.027170968,1.247711775
tetX5,blaOXA_10,0.01467801,0.008481292,0.012995138,0.016360882,1.107990057,0.501108242,1.008559311,1.207420804
tetX5,blaOXA_90,0.014562845,0.015916724,0.011404622,0.017721068,1.038137366,1.059518901,0.82790583,1.248368903
tetX5,aac6p_Ib,0.01442788,0.008663071,0.012708939,0.016146821,1.250173286,1.10465025,1.030986711,1.469359861
tetX5,blaADC_80,0.014365634,0.017368146,0.010919417,0.017811851,1.067354158,1.439318274,0.781762186,1.35294613
tetX5,aac3_IIe,0.014239477,0.012861262,0.011687523,0.01679143,1.029470491,0.782588437,0.874187967,1.184753015
tetX5,blaADC_1,0.014220785,0.005898988,0.013050298,0.015391273,1.078208005,0.29368761,1.019934012,1.136481999
tetX5,parC_S84F,0.014057714,0.012788758,0.011520147,0.016595281,1.100887623,1.06389673,0.88978743,1.311987815
tetX5,aacA16,0.014045002,0.008883338,0.012282355,0.015807649,1.074985932,0.726994721,0.930734407,1.219237457
tetX5,dfrA1,0.014006188,0.009834237,0.012054862,0.015957514,1.021653886,0.596485202,0.903298281,1.140009491
tetX5,blaOXA_64,0.013972584,0.008648463,0.012256541,0.015688627,1.029277448,0.550359472,0.920074189,1.138480708
tetX5,aadA5,0.013888493,0.009258222,0.01205146,0.015725525,1.04180704,0.640991356,0.914620449,1.168993632
tetX5,aadA1,0.013866642,0.004927913,0.012888837,0.014844447,1.1035865,0.267546609,1.050499448,1.156673551
tetX5,tetA,0.013862094,0.007951527,0.012284339,0.01543985,1.035410758,0.560331945,0.924228743,1.146592772
tetX5,adeS_N125K,0.013850668,0.014637862,0.010946199,0.016755137,1.050047871,1.026832565,0.846302012,1.253793729
tetX5,aph3pp_Ib,0.01383733,0.004900815,0.012864902,0.014809758,1.157594722,0.382181773,1.081761567,1.233427877
tetX5,blaOXA_65,0.013802557,0.008233301,0.012168891,0.015436222,1.081752876,0.518091265,0.978952329,1.184553423
tetX5,catA1,0.013778053,0.008616297,0.012068393,0.015487713,1.030791737,0.536331003,0.92437203,1.137211444
tetX5,blaNDM_1,0.01375716,0.007603028,0.012248554,0.015265766,1.043016444,0.452148007,0.95330047,1.132732418
tetX5,blaADC_154,0.013741434,0.015255407,0.01071443,0.016768437,0.987114533,1.147386976,0.759448064,1.214781001
tetX5,blaOXA_94,0.013729629,0.013407151,0.011069359,0.016389899,1.027659685,1.004649226,0.828315482,1.227003887
tetX5,blaOXA_91,0.013592704,0.013722799,0.010869803,0.016315605,0.960097669,0.90911489,0.779709551,1.140485787
tetX5,qacE,0.013584256,0.004785039,0.012634801,0.014533712,1.047303622,0.218187966,1.004010396,1.090596848
tetX5,merD,0.013559748,0.006079436,0.012353456,0.01476604,1.068211088,0.383566499,0.992103173,1.144319003
tetX5,blaADC_18,0.013543464,0.011000117,0.011360803,0.015726126,1.008664247,0.77362521,0.855160222,1.162168273
tetX5,blaOXA_68,0.013478873,0.009452326,0.011603327,0.01535442,1.03407361,0.783864354,0.878537916,1.189609304
tetX5,merR,0.01343277,0.0063756,0.012167713,0.014697828,1.035287857,0.398776274,0.956161993,1.114413721
tetX5,blaADC,0.013421487,0.004524572,0.012523714,0.014319261,1.117884004,0.399402835,1.038633817,1.197134192
tetX5,sul1,0.013414049,0.004497789,0.012521591,0.014306508,1.061934612,0.267295678,1.008897351,1.114971874
tetX5,blaTEM_1,0.013412036,0.004804395,0.012458739,0.014365332,1.043889098,0.212265247,1.001771068,1.086007128
tetX5,merA,0.013368068,0.006906988,0.011997572,0.014738565,0.974947494,0.385764145,0.898403518,1.051491469
tetX5,blaADC_74,0.01335685,0.01252486,0.010871646,0.015842054,1.032656202,1.083652555,0.817636025,1.247676379
