Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrA23,ptsI_V25I,0.005499285,0.002484613,0.005006284,0.005992286,1.012051927,0.353537747,0.941902368,1.082201486
dfrA23,gyrA_D87N,0.005479587,0.002657525,0.004952277,0.006006898,1.041464634,0.382524957,0.965563384,1.117365885
dfrA23,pmrB_E123D,0.005458203,0.002580983,0.00494608,0.005970326,0.970439128,0.299373886,0.911036854,1.029841402
dfrA23,uhpT_E350Q,0.005307846,0.002683021,0.004775477,0.005840216,0.954981188,0.344794785,0.886566422,1.023395954
dfrA23,marR_S3N,0.005257926,0.003898805,0.004484318,0.006031533,0.937201886,0.62674155,0.812842766,1.061561007
dfrA23,ftsI_N337NYRIN,0.005238495,0.007719672,0.003706745,0.006770246,0.971148339,1.60768957,0.652147849,1.290148829
dfrA23,parE_L416F,0.005217323,0.004670876,0.00429052,0.006144126,0.991631724,1.017668997,0.789704117,1.193559332
dfrA23,oqxA2,0.005207253,0.013858384,0.002457449,0.007957057,0.981016365,2.998285465,0.386091481,1.57594125
dfrA23,blaKPC,0.005161686,0.006094749,0.003952356,0.006371017,0.922049329,1.175037785,0.68889634,1.155202318
dfrA23,parE_I529L,0.00515383,0.002575453,0.004642804,0.005664856,0.948357054,0.404829113,0.868030175,1.028683933
dfrA23,floR2,0.005074828,0.010442431,0.003002823,0.007146833,0.801875522,1.747810437,0.455072012,1.148679032
dfrA23,gyrA_D87Y,0.00506506,0.008857588,0.003307523,0.006822598,1.030653456,2.28617682,0.577026376,1.484280536
dfrA23,parC_E84V,0.005056379,0.002545339,0.004551328,0.00556143,0.9501887,0.458313489,0.85924936,1.041128039
dfrA23,merE,0.004908791,0.005249995,0.003867078,0.005950504,0.891733142,1.057841662,0.681834407,1.101631878
dfrA23,qnrB1,0.004812901,0.005781937,0.003665639,0.005960163,0.973876765,1.426329166,0.690862114,1.256891416
dfrA23,catA1,0.004804246,0.003746353,0.004060888,0.005547604,0.896596303,0.684535802,0.760769549,1.032423058
dfrA23,sat2,0.004779927,0.007053872,0.003380286,0.006179568,0.825634035,1.317667529,0.564180211,1.08708786
dfrA23,ncrC,0.004740964,0.011154445,0.00252768,0.006954248,0.949241091,2.573856949,0.438532032,1.45995015
dfrA23,dfrA5,0.004714681,0.004820415,0.003758206,0.005671156,0.869079142,0.923012961,0.685933345,1.052224938
dfrA23,dfrA17,0.004178673,0.00225042,0.00373214,0.004625205,0.718588044,0.354773127,0.648193358,0.788982729
dfrA23,parC_S80R,0.004034586,0.009569665,0.002135756,0.005933415,0.675510695,1.61747225,0.35456911,0.996452281
dfrA23,parC_E84K,0.003976402,0.017938317,0.000417051,0.007535753,0.682545994,3.160751334,0.055384357,1.309707632
dfrA23,aadA5,0.003170775,0.001749288,0.002823678,0.003517871,0.544249188,0.274489808,0.489784455,0.598713921
dfrA25,floR2,0.180817648,0.100194169,0.160936951,0.200698345,283.9100074,197.9250826,244.637377,323.1826378
dfrA25,tetG,0.180699706,0.127236818,0.155453161,0.205946251,296.9359847,755.0438976,147.1188946,446.7530747
dfrA25,blaSHV_11,0.157296848,0.08218794,0.140988977,0.173604718,210.3020211,186.778164,173.2411812,247.3628611
dfrA25,cmlA6,0.062248897,0.065225507,0.049306741,0.075191052,53.1227695,55.49555605,42.1112472,64.13429181
dfrA25,terB,0.058172421,0.070854555,0.04411334,0.072231502,51.78847541,64.91332656,38.90826311,64.6686877
